user_id,train_history_count,candidate_count_validation
2184455,1,144
2190898,1,144
2193314,1,144
2194462,1,144
2194474,1,144
2196548,1,144
2196620,1,144
2198487,1,144
2204263,1,144
2212354,1,144
2218489,1,144
2218917,1,144
2222191,1,144
2223120,1,144
2224093,1,144
2224388,1,144
2229108,1,144
2236153,1,144
2239263,1,144
2239547,1,144
2239584,1,144
2241459,1,144
2251344,1,144
2252863,1,144
2254157,1,144
2257156,1,144
2258120,1,144
2258536,1,144
2258905,1,144
2261077,1,144
2262007,1,144
2263040,1,144
2265034,1,144
2266210,1,144
2267038,1,144
2269238,1,144
2270505,1,144
2272019,1,144
2275652,1,144
2276054,1,144
2276220,1,144
2276698,1,144
2276718,1,144
2278543,1,144
2285483,1,144
2288388,1,144
2288755,1,144
2291859,1,144
2296173,1,144
2297442,1,144
2300298,1,144
2300709,1,144
2301233,1,144
2303500,1,144
2305004,1,144
2305214,1,144
2310087,1,144
2312287,1,144
2316148,1,144
2322305,1,144
2323820,1,144
2325522,1,144
2330174,1,144
2333779,1,144
2334902,1,144
2337506,1,144
2338412,1,144
2338778,1,144
2340951,1,144
2346155,1,144
2347416,1,144
2347454,1,144
2350047,1,144
2358560,1,144
2359358,1,144
2359520,1,144
2363477,1,144
2363671,1,144
2364546,1,144
2367614,1,144
2378584,1,144
2382988,1,144
2384083,1,144
2384760,1,144
2386239,1,144
2386374,1,144
2391878,1,144
2397382,1,144
2398708,1,144
2401359,1,144
2404757,1,144
2411981,1,144
2418513,1,144
2420688,1,144
2422378,1,144
2426762,1,144
2433267,1,144
2433916,1,144
2436542,1,144
2439657,1,144
2442821,1,144
2447968,1,144
2450047,1,144
2453968,1,144
2467993,1,144
2469369,1,144
2473279,1,144
2474348,1,144
2482478,1,144
2484832,1,144
2486399,1,144
2497323,1,144
2498173,1,144
2499912,1,144
2504666,1,144
2510265,1,144
2517921,1,144
2523987,1,144
2529049,1,144
2529141,1,144
2531750,1,144
2533984,1,144
2534018,1,144
2540302,1,144
2541728,1,144
2542323,1,144
2542327,1,144
2544489,1,144
2546728,1,144
2546989,1,144
2552790,1,144
2552975,1,144
2553211,1,144
2553459,1,144
2557257,1,144
2562845,1,144
2566047,1,144
2567775,1,144
2574164,1,144
2576246,1,144
2577440,1,144
2579457,1,144
2580598,1,144
2581561,1,144
2582974,1,144
2599455,1,144
2600219,1,144
2600603,1,144
2601132,1,144
2608860,1,144
2614203,1,144
2617549,1,144
2619800,1,144
2620575,1,144
2623102,1,144
2623999,1,144
2631658,1,144
2639371,1,144
2640989,1,144
2644614,1,144
2649547,1,144
2657600,1,144
2663505,1,144
2667659,1,144
2671593,1,144
2674299,1,144
2675838,1,144
2677334,1,144
2682206,1,144
2689364,1,144
2690106,1,144
2698003,1,144
2698932,1,144
2698956,1,144
2707291,1,144
2712147,1,144
2713983,1,144
2716590,1,144
2731774,1,144
2733932,1,144
2737471,1,144
2740549,1,144
2741976,1,144
2750170,1,144
2754821,1,144
2759499,1,144
2761140,1,144
2761597,1,144
2764242,1,144
2768809,1,144
2768843,1,144
2770202,1,144
2770300,1,144
2770322,1,144
2770841,1,144
2770886,1,144
2772065,1,144
2772738,1,144
2781191,1,144
2783678,1,144
2785418,1,144
2785780,1,144
2789441,1,144
2798285,1,144
2801079,1,144
2802198,1,144
2803097,1,144
2809870,1,144
2813953,1,144
2814024,1,144
2816999,1,144
2817235,1,144
2819756,1,144
2824573,1,144
2826706,1,144
2827496,1,144
2829504,1,144
2830379,1,144
2831131,1,144
2831640,1,144
2834954,1,144
2841780,1,144
2842844,1,144
2845095,1,144
2845768,1,144
2851517,1,144
2854597,1,144
2854610,1,144
2854833,1,144
2874643,1,144
2876405,1,144
2881502,1,144
2886672,1,144
2899448,1,144
2900948,1,144
2907397,1,144
2921893,1,144
2922851,1,144
2925672,1,144
2926481,1,144
2927307,1,144
2936504,1,144
2948663,1,144
2950544,1,144
2951562,1,144
2952592,1,144
2957582,1,144
2957912,1,144
2961257,1,144
2963454,1,144
2968391,1,144
2970736,1,144
2978850,1,144
2978876,1,144
2985525,1,144
2985666,1,144
2997451,1,144
2999209,1,144
2999805,1,144
3001653,1,144
3004057,1,144
3004481,1,144
3006337,1,144
3011082,1,144
3016694,1,144
3021206,1,144
3029577,1,144
3039298,1,144
3044907,1,144
3047123,1,144
3049510,1,144
3052811,1,144
3054411,1,144
3054451,1,144
3055419,1,144
3056462,1,144
3059555,1,144
3060067,1,144
3062663,1,144
3063163,1,144
3068278,1,144
3069493,1,144
3071467,1,144
3074608,1,144
3077205,1,144
3078931,1,144
3080139,1,144
3085291,1,144
3086492,1,144
3088022,1,144
3088605,1,144
3091695,1,144
3092315,1,144
3093067,1,144
3106641,1,144
3106725,1,144
3108374,1,144
3109611,1,144
3112844,1,144
3114397,1,144
3120566,1,144
3121306,1,144
3129353,1,144
3132549,1,144
3134589,1,144
3137417,1,144
3140876,1,144
3142540,1,144
3146103,1,144
3147345,1,144
3149489,1,144
3161776,1,144
3163314,1,144
3168076,1,144
3169251,1,144
3175299,1,144
3176882,1,144
3181870,1,144
3183641,1,144
3186691,1,144
3187951,1,144
3188382,1,144
3190894,1,144
3191641,1,144
3194553,1,144
3199446,1,144
3200245,1,144
3201922,1,144
3202762,1,144
3206331,1,144
3207049,1,144
3210634,1,144
3214079,1,144
3215568,1,144
3216887,1,144
3221928,1,144
3224389,1,144
3230486,1,144
3230912,1,144
3240086,1,144
3241937,1,144
3243482,1,144
3245868,1,144
3250776,1,144
3251110,1,144
3257149,1,144
3262664,1,144
3264597,1,144
3270544,1,144
3275983,1,144
3276191,1,144
3278289,1,144
3285444,1,144
3290032,1,144
3291703,1,144
3302620,1,144
3307236,1,144
3317632,1,144
3317635,1,144
3325214,1,144
3328714,1,144
3329806,1,144
3330951,1,144
3332051,1,144
3339694,1,144
3348645,1,144
3348648,1,144
3352179,1,144
3353054,1,144
3354662,1,144
3362154,1,144
3362214,1,144
3362438,1,144
3364271,1,144
3364747,1,144
3366893,1,144
3367641,1,144
3367801,1,144
3369563,1,144
3370693,1,144
3370745,1,144
3372191,1,144
3372909,1,144
3375444,1,144
3377970,1,144
3380894,1,144
3391981,1,144
3392007,1,144
3396062,1,144
3399015,1,144
3406911,1,144
3408480,1,144
3410168,1,144
3410194,1,144
3425171,1,144
3427324,1,144
3427329,1,144
3431687,1,144
3439599,1,144
3444531,1,144
3444544,1,144
3452489,1,144
3452573,1,144
3455652,1,144
3455798,1,144
3458864,1,144
3459374,1,144
3466857,1,144
3469890,1,144
3473393,1,144
3478393,1,144
3478693,1,144
3482759,1,144
3482916,1,144
3484527,1,144
3486461,1,144
3495355,1,144
3497381,1,144
3501116,1,144
3501550,1,144
3513305,1,144
3516903,1,144
3520124,1,144
3521144,1,144
3523160,1,144
3523733,1,144
3524691,1,144
3524982,1,144
3528340,1,144
3531195,1,144
3532215,1,144
3535692,1,144
3536482,1,144
3537278,1,144
3539984,1,144
3577609,1,144
3578986,1,144
3580943,1,144
3590386,1,144
3591543,1,144
3595162,1,144
3595449,1,144
3596343,1,144
3596602,1,144
3598852,1,144
3611305,1,144
3611337,1,144
3619527,1,144
3621384,1,144
3624098,1,144
3627579,1,144
3632020,1,144
3635875,1,144
3639811,1,144
3640689,1,144
3642622,1,144
3643298,1,144
3646270,1,144
3648506,1,144
3651976,1,144
3656605,1,144
3658582,1,144
3660994,1,144
3664474,1,144
3664777,1,144
3670488,1,144
3670630,1,144
3672221,1,144
3673076,1,144
3677417,1,144
3678257,1,144
3679449,1,144
3679842,1,144
3687606,1,144
3687851,1,144
3688036,1,144
3697551,1,144
3697804,1,144
3702943,1,144
3709364,1,144
3720800,1,144
3723184,1,144
3724143,1,144
3726107,1,144
3726399,1,144
3738055,1,144
3748275,1,144
3754272,1,144
3758609,1,144
3760421,1,144
3760744,1,144
3765536,1,144
3772710,1,144
3776267,1,144
3777138,1,144
3784687,1,144
3784942,1,144
3792639,1,144
3807064,1,144
3807788,1,144
3808487,1,144
3810939,1,144
3811164,1,144
3811785,1,144
3822170,1,144
3823149,1,144
3825737,1,144
3827565,1,144
3831847,1,144
3838258,1,144
3840554,1,144
3841370,1,144
3852517,1,144
3856481,1,144
3863839,1,144
3869312,1,144
3869532,1,144
3871835,1,144
3877188,1,144
3880414,1,144
3880707,1,144
3881043,1,144
3881971,1,144
3882254,1,144
3882385,1,144
3883409,1,144
3883758,1,144
3887150,1,144
3887626,1,144
3889592,1,144
3891147,1,144
3893845,1,144
3896260,1,144
3896584,1,144
3899695,1,144
3911882,1,144
3921289,1,144
3923412,1,144
3924130,1,144
3925474,1,144
3926044,1,144
3927704,1,144
3936459,1,144
3942263,1,144
3946829,1,144
3949332,1,144
3954023,1,144
3959470,1,144
3959960,1,144
3961523,1,144
3963550,1,144
3965316,1,144
3970143,1,144
3970500,1,144
3975345,1,144
3976423,1,144
3976625,1,144
3990912,1,144
3991845,1,144
3999221,1,144
4003032,1,144
4008428,1,144
4013355,1,144
4014593,1,144
4016501,1,144
4018475,1,144
4019262,1,144
4020253,1,144
4024957,1,144
4025227,1,144
4027049,1,144
4038420,1,144
4043667,1,144
4044401,1,144
4044428,1,144
4045023,1,144
4045814,1,144
4057326,1,144
4065233,1,144
4069404,1,144
4073936,1,144
4077026,1,144
4077553,1,144
4078550,1,144
4080186,1,144
4081063,1,144
4084885,1,144
4090481,1,144
4093559,1,144
4104003,1,144
4105849,1,144
4109722,1,144
4112409,1,144
4116167,1,144
4116872,1,144
4117393,1,144
4132009,1,144
4133310,1,144
4136500,1,144
4153708,1,144
4161171,1,144
4162631,1,144
4169422,1,144
4171730,1,144
4185404,1,144
4187729,1,144
4189372,1,144
4191765,1,144
4193054,1,144
4197730,1,144
4200429,1,144
4200487,1,144
4208162,1,144
4208193,1,144
4210829,1,144
4212297,1,144
4214195,1,144
4214509,1,144
4216139,1,144
4216446,1,144
4216559,1,144
4219021,1,144
4223524,1,144
4223604,1,144
4225359,1,144
4230309,1,144
4235331,1,144
4236275,1,144
4249086,1,144
4267554,1,144
4276458,1,144
4279697,1,144
4285584,1,144
4292951,1,144
4299733,1,144
4327705,1,144
4331483,1,144
4331946,1,144
4332234,1,144
4333033,1,144
4335753,1,144
4341069,1,144
4347623,1,144
4353345,1,144
4358650,1,144
4363451,1,144
4363857,1,144
4364499,1,144
4370703,1,144
4375231,1,144
4377940,1,144
4383871,1,144
4386608,1,144
4393698,1,144
4394420,1,144
4394982,1,144
4396759,1,144
4399269,1,144
4412263,1,144
4412692,1,144
4415632,1,144
4419718,1,144
4425506,1,144
4427641,1,144
4427787,1,144
4432603,1,144
4434603,1,144
4436652,1,144
4437323,1,144
4443604,1,144
4464015,1,144
4469502,1,144
4475688,1,144
4486497,1,144
4488090,1,144
4503796,1,144
4507462,1,144
4508882,1,144
4514795,1,144
4525760,1,144
4526759,1,144
4528223,1,144
4533329,1,144
4534472,1,144
4538563,1,144
4541072,1,144
4541300,1,144
4562878,1,144
4563751,1,144
4564126,1,144
4569111,1,144
4570265,1,144
4580163,1,144
4583896,1,144
4588113,1,144
4591771,1,144
4594395,1,144
4596037,1,144
4597409,1,144
4597433,1,144
4602382,1,144
4604869,1,144
4615516,1,144
4619802,1,144
4620184,1,144
4624073,1,144
4631359,1,144
4633636,1,144
4639607,1,144
4641116,1,144
4648498,1,144
4654252,1,144
4658359,1,144
4659887,1,144
4663695,1,144
4684188,1,144
4685781,1,144
4691966,1,144
4692150,1,144
4694408,1,144
4694896,1,144
4710291,1,144
4711084,1,144
4711277,1,144
4713622,1,144
4721750,1,144
4722782,1,144
4728499,1,144
4729303,1,144
4729938,1,144
4732330,1,144
4733470,1,144
4746329,1,144
4748419,1,144
4748463,1,144
4751719,1,144
4753182,1,144
4764539,1,144
4765378,1,144
4772980,1,144
4775299,1,144
4778169,1,144
4787050,1,144
4790091,1,144
4800338,1,144
4803103,1,144
4806311,1,144
4811753,1,144
4816870,1,144
4820492,1,144
4863660,1,144
4873392,1,144
4882982,1,144
4893548,1,144
4898263,1,144
4911505,1,144
4921638,1,144
4927804,1,144
4928378,1,144
4929888,1,144
4935501,1,144
4936201,1,144
4936805,1,144
4947911,1,144
4949000,1,144
4949414,1,144
4966182,1,144
4974151,1,144
4977409,1,144
4979321,1,144
4979571,1,144
4984377,1,144
4994954,1,144
4999658,1,144
5001050,1,144
5007227,1,144
5007576,1,144
5011695,1,144
5015104,1,144
5027156,1,144
5027771,1,144
5029171,1,144
5029859,1,144
5035266,1,144
5035876,1,144
5036933,1,144
5042903,1,144
5046904,1,144
5048164,1,144
5049984,1,144
5052616,1,144
5059610,1,144
5074207,1,144
5074917,1,144
5076526,1,144
5080126,1,144
5080353,1,144
5080834,1,144
5084430,1,144
5085260,1,144
5094008,1,144
5094338,1,144
5098753,1,144
5100555,1,144
5114143,1,144
5118000,1,144
5134133,1,144
5138977,1,144
5141864,1,144
5142394,1,144
5143829,1,144
5147210,1,144
5147530,1,144
5148132,1,144
5167344,1,144
5168415,1,144
5171685,1,144
5174202,1,144
5175609,1,144
5177126,1,144
5184128,1,144
5193791,1,144
5195324,1,144
5195423,1,144
5202322,1,144
5203656,1,144
5206425,1,144
5212023,1,144
5219775,1,144
5220563,1,144
5221047,1,144
5222084,1,144
5223649,1,144
5226601,1,144
5227468,1,144
5230042,1,144
5236823,1,144
5239362,1,144
5249370,1,144
5253055,1,144
5253753,1,144
5257933,1,144
5260900,1,144
5269004,1,144
5276331,1,144
5277788,1,144
5286092,1,144
5290786,1,144
5300674,1,144
5301424,1,144
5303255,1,144
5306513,1,144
5306886,1,144
5307200,1,144
5308013,1,144
5315815,1,144
5318301,1,144
5320015,1,144
5326086,1,144
5326183,1,144
5347132,1,144
5350898,1,144
5352434,1,144
5363119,1,144
5371129,1,144
5381376,1,144
5381764,1,144
5383145,1,144
5391892,1,144
5403917,1,144
5404575,1,144
5407471,1,144
5410298,1,144
5416256,1,144
5417266,1,144
5417628,1,144
5421627,1,144
5422152,1,144
5424113,1,144
5424272,1,144
5425487,1,144
5425684,1,144
5427141,1,144
5435657,1,144
5436545,1,144
5437786,1,144
5443152,1,144
5446313,1,144
5448818,1,144
5455173,1,144
5455451,1,144
5458070,1,144
5459550,1,144
5460365,1,144
5461649,1,144
5461715,1,144
5471004,1,144
5478280,1,144
5480431,1,144
5481304,1,144
5485478,1,144
5488514,1,144
5491827,1,144
5492542,1,144
5494764,1,144
5496488,1,144
5499939,1,144
5503720,1,144
5508905,1,144
5513087,1,144
5523410,1,144
5523883,1,144
5526335,1,144
5553483,1,144
5555900,1,144
5559977,1,144
5562157,1,144
5563073,1,144
5565449,1,144
5567296,1,144
5567573,1,144
5568406,1,144
5570168,1,144
5571823,1,144
5575356,1,144
5577741,1,144
5579638,1,144
5581972,1,144
5582657,1,144
5582988,1,144
5597047,1,144
5598996,1,144
5599208,1,144
5599373,1,144
5599662,1,144
5600341,1,144
5601065,1,144
5608189,1,144
5608239,1,144
5608480,1,144
5608945,1,144
5609076,1,144
5613584,1,144
5621185,1,144
5621298,1,144
5621792,1,144
5629366,1,144
5635867,1,144
5649915,1,144
5650970,1,144
5657585,1,144
5663877,1,144
5664434,1,144
5667335,1,144
5668806,1,144
5672748,1,144
5674605,1,144
5676888,1,144
5677929,1,144
5679671,1,144
5688346,1,144
5693297,1,144
5695780,1,144
5705890,1,144
5710962,1,144
5714057,1,144
5717770,1,144
5727769,1,144
5739391,1,144
5743757,1,144
5762822,1,144
5765945,1,144
5766482,1,144
5772287,1,144
5773210,1,144
5799436,1,144
5811980,1,144
5818726,1,144
5818801,1,144
5821684,1,144
5829885,1,144
5832570,1,144
5833278,1,144
5835798,1,144
5838641,1,144
5843735,1,144
5859040,1,144
5870291,1,144
5875315,1,144
5876748,1,144
5877812,1,144
5877923,1,144
5891861,1,144
5893007,1,144
5895676,1,144
5904336,1,144
5907357,1,144
5909827,1,144
5912803,1,144
5913975,1,144
5919164,1,144
5920977,1,144
5927133,1,144
5943624,1,144
5943935,1,144
5949351,1,144
5953871,1,144
5962538,1,144
5969664,1,144
5969866,1,144
5970971,1,144
5974717,1,144
5984159,1,144
5985730,1,144
5990209,1,144
6002490,1,144
6007894,1,144
6021683,1,144
6022701,1,144
6036869,1,144
6037501,1,144
6039952,1,144
6041110,1,144
6042239,1,144
6042320,1,144
6045532,1,144
6047769,1,144
6048843,1,144
6052176,1,144
6054758,1,144
6055037,1,144
6061078,1,144
6067707,1,144
6070701,1,144
6076421,1,144
6082757,1,144
6091112,1,144
6091630,1,144
6092585,1,144
6095735,1,144
6101761,1,144
6115991,1,144
6130598,1,144
6135093,1,144
6138133,1,144
6138982,1,144
6140689,1,144
6143567,1,144
6145910,1,144
6146254,1,144
6151788,1,144
6152000,1,144
6154318,1,144
6154901,1,144
6161006,1,144
6161734,1,144
6161814,1,144
6165232,1,144
6167168,1,144
6168436,1,144
6177271,1,144
6183050,1,144
6183880,1,144
6184465,1,144
6191335,1,144
6214936,1,144
6215400,1,144
6217422,1,144
6223240,1,144
6227003,1,144
6251887,1,144
6251970,1,144
6256333,1,144
6265396,1,144
6270048,1,144
6274202,1,144
6274462,1,144
6282321,1,144
6285463,1,144
6293471,1,144
6302519,1,144
6304465,1,144
6311647,1,144
6323063,1,144
6323478,1,144
6329505,1,144
6332263,1,144
6332957,1,144
6337562,1,144
6341011,1,144
6343135,1,144
6356626,1,144
6360216,1,144
6360459,1,144
6366788,1,144
6371303,1,144
6371437,1,144
6374269,1,144
6376156,1,144
6376906,1,144
6378458,1,144
6380080,1,144
6383605,1,144
6385820,1,144
6387460,1,144
6392644,1,144
6397177,1,144
6398157,1,144
6405557,1,144
6409350,1,144
6417429,1,144
6423113,1,144
6426433,1,144
6428732,1,144
6430933,1,144
6440104,1,144
6443315,1,144
6449301,1,144
6458704,1,144
6465794,1,144
6476870,1,144
6478745,1,144
6479266,1,144
6492740,1,144
6498392,1,144
6501930,1,144
6506964,1,144
6510170,1,144
6521191,1,144
6523503,1,144
6528586,1,144
6530081,1,144
6536985,1,144
6546430,1,144
6547952,1,144
6552560,1,144
6563158,1,144
6564836,1,144
6566645,1,144
6581089,1,144
6585644,1,144
6604457,1,144
6604864,1,144
6610038,1,144
6620597,1,144
6626818,1,144
6628249,1,144
6629172,1,144
6636455,1,144
6642334,1,144
6643582,1,144
6653988,1,144
6655009,1,144
6657120,1,144
6657354,1,144
6674648,1,144
6675751,1,144
6688035,1,144
6688324,1,144
6692023,1,144
6693365,1,144
6699964,1,144
6701124,1,144
6711679,1,144
6714442,1,144
6716115,1,144
6717746,1,144
6720967,1,144
6726016,1,144
6729807,1,144
6730217,1,144
6732004,1,144
6737785,1,144
6737824,1,144
6753674,1,144
6754058,1,144
6758540,1,144
6758877,1,144
6759483,1,144
6761013,1,144
6762133,1,144
6768582,1,144
6768712,1,144
6770119,1,144
6772202,1,144
6778631,1,144
6779237,1,144
6779417,1,144
6785435,1,144
6785614,1,144
6788752,1,144
6797137,1,144
6797824,1,144
6798349,1,144
6809335,1,144
6822643,1,144
6823226,1,144
6824141,1,144
6830908,1,144
6834920,1,144
6835981,1,144
6842551,1,144
6842826,1,144
6843507,1,144
6843530,1,144
6847544,1,144
6847747,1,144
6862658,1,144
6864827,1,144
6864828,1,144
6867996,1,144
6875462,1,144
6875673,1,144
6875849,1,144
6881377,1,144
6890321,1,144
6892666,1,144
6894634,1,144
6894956,1,144
6899011,1,144
6907684,1,144
6908001,1,144
6915384,1,144
6917090,1,144
6922276,1,144
6922892,1,144
6926644,1,144
6929170,1,144
6929822,1,144
6936676,1,144
6937958,1,144
6943919,1,144
6944095,1,144
6948411,1,144
6960701,1,144
6961490,1,144
6966410,1,144
6970196,1,144
6979137,1,144
6979207,1,144
6984035,1,144
6997163,1,144
7010685,1,144
7042260,1,144
7043112,1,144
7044375,1,144
7078573,1,144
7085282,1,144
7091451,1,144
7095609,1,144
7100099,1,144
7100645,1,144
7107505,1,144
7117438,1,144
7118300,1,144
7120647,1,144
7121753,1,144
7123234,1,144
7124059,1,144
7125133,1,144
7130705,1,144
7132058,1,144
7133704,1,144
7134030,1,144
7138212,1,144
7142767,1,144
7144717,1,144
7158596,1,144
7183998,1,144
7192539,1,144
7192832,1,144
7196802,1,144
7209163,1,144
7215480,1,144
7233865,1,144
7234477,1,144
7236292,1,144
7237365,1,144
7240427,1,144
7241887,1,144
7246357,1,144
7249414,1,144
7252454,1,144
7266435,1,144
7269913,1,144
7270164,1,144
7279640,1,144
7289680,1,144
7298302,1,144
7308775,1,144
7311462,1,144
7315454,1,144
7328625,1,144
7329019,1,144
7335302,1,144
7335613,1,144
7342888,1,144
7351351,1,144
7362290,1,144
7364383,1,144
7369541,1,144
7376454,1,144
7393896,1,144
7409845,1,144
7413816,1,144
7415349,1,144
7415984,1,144
7425261,1,144
7435187,1,144
7436176,1,144
7437580,1,144
7448203,1,144
7454142,1,144
7454468,1,144
7459310,1,144
7461492,1,144
7461887,1,144
7462257,1,144
7464363,1,144
7471018,1,144
7475150,1,144
7476318,1,144
7484215,1,144
7501477,1,144
7502537,1,144
7510974,1,144
7512323,1,144
7516020,1,144
7525670,1,144
7542439,1,144
7543438,1,144
7567001,1,144
7567786,1,144
7598630,1,144
7614353,1,144
7641760,1,144
7642878,1,144
7643490,1,144
7645717,1,144
7651474,1,144
7658554,1,144
7661146,1,144
7680796,1,144
7682657,1,144
7695060,1,144
7710663,1,144
7721181,1,144
7726233,1,144
7729878,1,144
7748788,1,144
7749319,1,144
7768611,1,144
7773601,1,144
7780462,1,144
7780919,1,144
7783185,1,144
7813511,1,144
7817026,1,144
7820881,1,144
7833788,1,144
7857126,1,144
7861544,1,144
7862699,1,144
7872348,1,144
7875085,1,144
7876335,1,144
7876498,1,144
7889075,1,144
7890877,1,144
7891097,1,144
7891333,1,144
7893197,1,144
7908723,1,144
7911352,1,144
7920285,1,144
7927356,1,144
7927822,1,144
7937889,1,144
7939005,1,144
7942367,1,144
7944350,1,144
7945757,1,144
7949037,1,144
7952854,1,144
7952949,1,144
7957370,1,144
7960232,1,144
7970947,1,144
7999878,1,144
8007836,1,144
8012876,1,144
8017590,1,144
8018776,1,144
8020847,1,144
8031866,1,144
8039608,1,144
8045792,1,144
8047987,1,144
8049878,1,144
8052991,1,144
8055247,1,144
8057288,1,144
8059120,1,144
8065913,1,144
8070144,1,144
8072111,1,144
8083526,1,144
8083892,1,144
8095651,1,144
8097526,1,144
8097799,1,144
8098261,1,144
8109384,1,144
8110936,1,144
8124929,1,144
8128941,1,144
8141935,1,144
8143068,1,144
8158363,1,144
8178749,1,144
8180186,1,144
8187479,1,144
8188708,1,144
8219721,1,144
8220653,1,144
8222059,1,144
8222843,1,144
8232742,1,144
8272989,1,144
8274272,1,144
8275741,1,144
8276276,1,144
8280645,1,144
8282096,1,144
8289691,1,144
8305363,1,144
8311862,1,144
8313760,1,144
8333647,1,144
8336744,1,144
8337939,1,144
8340919,1,144
8341602,1,144
8352747,1,144
8353151,1,144
8356669,1,144
8375466,1,144
8381177,1,144
8385065,1,144
8391194,1,144
8393596,1,144
8402647,1,144
8406903,1,144
8407904,1,144
8411309,1,144
8411522,1,144
8420490,1,144
8425822,1,144
8432168,1,144
8432403,1,144
8433587,1,144
8440027,1,144
8455958,1,144
8458519,1,144
8469791,1,144
8483660,1,144
8484333,1,144
8486415,1,144
8501092,1,144
8508510,1,144
8517289,1,144
8531066,1,144
8534160,1,144
8542552,1,144
8567270,1,144
8567578,1,144
8582266,1,144
8588940,1,144
8598274,1,144
8609142,1,144
8611349,1,144
8619310,1,144
8619966,1,144
8622362,1,144
8629355,1,144
8648317,1,144
8664776,1,144
8676711,1,144
8683380,1,144
8686776,1,144
8691626,1,144
8711502,1,144
8717260,1,144
8720866,1,144
8726537,1,144
8734556,1,144
8736805,1,144
8749389,1,144
8759270,1,144
8765687,1,144
8773846,1,144
8785700,1,144
8795397,1,144
8813276,1,144
8820518,1,144
8827846,1,144
8828652,1,144
8839692,1,144
8843035,1,144
8846086,1,144
8857643,1,144
8861742,1,144
8869390,1,144
8880186,1,144
8883368,1,144
8887216,1,144
8888824,1,144
8890070,1,144
8900907,1,144
8917241,1,144
8929435,1,144
8931029,1,144
8942470,1,144
8942633,1,144
8943787,1,144
8944061,1,144
8950002,1,144
8968110,1,144
8970365,1,144
8971713,1,144
8980971,1,144
8983434,1,144
8990544,1,144
8999477,1,144
9005943,1,144
9008889,1,144
9010275,1,144
9015450,1,144
9017743,1,144
9020979,1,144
9023776,1,144
9058285,1,144
9058657,1,144
9063761,1,144
9072266,1,144
9075214,1,144
9083656,1,144
9091881,1,144
9094232,1,144
9099617,1,144
9106608,1,144
9108002,1,144
9118764,1,144
9119913,1,144
9121359,1,144
9121936,1,144
9125851,1,144
9126944,1,144
9130583,1,144
9134703,1,144
9136791,1,144
9137836,1,144
9144902,1,144
9147514,1,144
9169831,1,144
9178352,1,144
9190779,1,144
9191505,1,144
9195197,1,144
9199763,1,144
9202993,1,144
9209105,1,144
9265364,1,144
9269845,1,144
9270494,1,144
9276742,1,144
9287847,1,144
9295121,1,144
9303093,1,144
9308240,1,144
9347950,1,144
9348198,1,144
9349451,1,144
9358427,1,144
9392750,1,144
9393714,1,144
9402461,1,144
9410575,1,144
9429707,1,144
9436892,1,144
9455367,1,144
9467273,1,144
9470158,1,144
9476421,1,144
9503187,1,144
9509127,1,144
9534477,1,144
9551111,1,144
9558691,1,144
9565499,1,144
9569076,1,144
9589597,1,144
9589618,1,144
9638813,1,144
9642578,1,144
9654118,1,144
9657386,1,144
9657752,1,144
9675939,1,144
9693410,1,144
9701252,1,144
9712785,1,144
9712830,1,144
9718515,1,144
9720902,1,144
9742719,1,144
9743157,1,144
9790196,1,144
9818842,1,144
9857273,1,144
9859840,1,144
9862022,1,144
9863282,1,144
9889539,1,144
9922367,1,144
9925064,1,144
9926275,1,144
9947422,1,144
9952617,1,144
9966695,1,144
9982233,1,144
9987909,1,144
9990521,1,144
10009114,1,144
10026538,1,144
10036810,1,144
10044008,1,144
10058770,1,144
10061376,1,144
10070228,1,144
10083758,1,144
10099165,1,144
10106289,1,144
10111561,1,144
10114923,1,144
10117682,1,144
10143821,1,144
10152935,1,144
10162120,1,144
10191084,1,144
10192625,1,144
10201242,1,144
10210400,1,144
10211651,1,144
10239411,1,144
10241269,1,144
10272887,1,144
10286947,1,144
10293294,1,144
10296554,1,144
10300258,1,144
10321350,1,144
10334119,1,144
10335062,1,144
10337953,1,144
10339692,1,144
10355488,1,144
10356688,1,144
10358615,1,144
10364402,1,144
10366796,1,144
10366797,1,144
10368577,1,144
10398640,1,144
10398739,1,144
10401996,1,144
10406127,1,144
10424900,1,144
10438373,1,144
10467983,1,144
10473170,1,144
10496155,1,144
10507676,1,144
10510431,1,144
10531387,1,144
10540192,1,144
10559737,1,144
10562610,1,144
10569203,1,144
10606348,1,144
10608935,1,144
10609041,1,144
10613324,1,144
10627238,1,144
10638021,1,144
10645383,1,144
10646019,1,144
10652829,1,144
10664298,1,144
10670565,1,144
10682054,1,144
10688625,1,144
10697536,1,144
10700721,1,144
10704302,1,144
10738135,1,144
10743098,1,144
10743728,1,144
10744107,1,144
10753453,1,144
10753813,1,144
10758773,1,144
10763210,1,144
10769493,1,144
10772830,1,144
10791881,1,144
10804210,1,144
10805199,1,144
10807108,1,144
10811822,1,144
10814689,1,144
10817067,1,144
10826283,1,144
10830701,1,144
10834042,1,144
10849218,1,144
10859091,1,144
10864799,1,144
10865659,1,144
10877466,1,144
10884832,1,144
10904842,1,144
10907166,1,144
10917718,1,144
10954751,1,144
10968765,1,144
10983745,1,144
10999294,1,144
11003450,1,144
11005963,1,144
11021913,1,144
11025365,1,144
11051042,1,144
11060804,1,144
11088651,1,144
11094999,1,144
11130940,1,144
