repo_id,repo_full_name,week,weekly_new_stars,cumulative_stars,week_start,repository_row_index,cumulative_difference,clean_weekly_new_stars,clean_rolling_3week_mean,clean_rolling_4week_sum
576201,mrdoob/three.js,2010-03-22/2010-03-28,1500,1500,2010-03-22 00:00:00+00:00,0,,,,
858127,pandas-dev/pandas,2010-08-23/2010-08-29,538,538,2010-08-23 00:00:00+00:00,0,,,,
858127,pandas-dev/pandas,2010-08-30/2010-09-05,2,540,2010-08-30 00:00:00+00:00,1,2.0,2.0,,
858127,pandas-dev/pandas,2010-09-06/2010-09-12,3,543,2010-09-06 00:00:00+00:00,2,3.0,3.0,,
858127,pandas-dev/pandas,2010-09-13/2010-09-19,5,548,2010-09-13 00:00:00+00:00,3,5.0,5.0,3.3333333333333335,
858127,pandas-dev/pandas,2010-09-20/2010-09-26,7,555,2010-09-20 00:00:00+00:00,4,7.0,7.0,5.0,17.0
858127,pandas-dev/pandas,2010-09-27/2010-10-03,5,560,2010-09-27 00:00:00+00:00,5,5.0,5.0,5.666666666666667,20.0
858127,pandas-dev/pandas,2010-10-04/2010-10-10,10,570,2010-10-04 00:00:00+00:00,6,10.0,10.0,7.333333333333333,27.0
858127,pandas-dev/pandas,2010-10-11/2010-10-17,4,574,2010-10-11 00:00:00+00:00,7,4.0,4.0,6.333333333333333,26.0
858127,pandas-dev/pandas,2010-10-18/2010-10-24,6,580,2010-10-18 00:00:00+00:00,8,6.0,6.0,6.666666666666667,25.0
858127,pandas-dev/pandas,2010-10-25/2010-10-31,13,593,2010-10-25 00:00:00+00:00,9,13.0,13.0,7.666666666666667,33.0
858127,pandas-dev/pandas,2010-11-01/2010-11-07,7,600,2010-11-01 00:00:00+00:00,10,7.0,7.0,8.666666666666666,30.0
858127,pandas-dev/pandas,2010-11-08/2010-11-14,6,606,2010-11-08 00:00:00+00:00,11,6.0,6.0,8.666666666666666,32.0
858127,pandas-dev/pandas,2010-11-15/2010-11-21,6,612,2010-11-15 00:00:00+00:00,12,6.0,6.0,6.333333333333333,32.0
858127,pandas-dev/pandas,2010-11-22/2010-11-28,7,619,2010-11-22 00:00:00+00:00,13,7.0,7.0,6.333333333333333,26.0
858127,pandas-dev/pandas,2010-11-29/2010-12-05,8,627,2010-11-29 00:00:00+00:00,14,8.0,8.0,7.0,27.0
858127,pandas-dev/pandas,2010-12-06/2010-12-12,5,632,2010-12-06 00:00:00+00:00,15,5.0,5.0,6.666666666666667,26.0
858127,pandas-dev/pandas,2010-12-13/2010-12-19,7,639,2010-12-13 00:00:00+00:00,16,7.0,7.0,6.666666666666667,27.0
858127,pandas-dev/pandas,2010-12-20/2010-12-26,6,645,2010-12-20 00:00:00+00:00,17,6.0,6.0,6.0,26.0
858127,pandas-dev/pandas,2010-12-27/2011-01-02,5,650,2010-12-27 00:00:00+00:00,18,5.0,5.0,6.0,23.0
858127,pandas-dev/pandas,2011-01-03/2011-01-09,8,658,2011-01-03 00:00:00+00:00,19,8.0,8.0,6.333333333333333,26.0
858127,pandas-dev/pandas,2011-01-10/2011-01-16,10,668,2011-01-10 00:00:00+00:00,20,10.0,10.0,7.666666666666667,29.0
858127,pandas-dev/pandas,2011-01-17/2011-01-23,4,672,2011-01-17 00:00:00+00:00,21,4.0,4.0,7.333333333333333,27.0
858127,pandas-dev/pandas,2011-01-24/2011-01-30,8,680,2011-01-24 00:00:00+00:00,22,8.0,8.0,7.333333333333333,30.0
858127,pandas-dev/pandas,2011-01-31/2011-02-06,5,685,2011-01-31 00:00:00+00:00,23,5.0,5.0,5.666666666666667,27.0
858127,pandas-dev/pandas,2011-02-07/2011-02-13,5,690,2011-02-07 00:00:00+00:00,24,5.0,5.0,6.0,22.0
858127,pandas-dev/pandas,2011-02-14/2011-02-20,9,699,2011-02-14 00:00:00+00:00,25,9.0,9.0,6.333333333333333,27.0
858127,pandas-dev/pandas,2011-02-21/2011-02-27,3,702,2011-02-21 00:00:00+00:00,26,3.0,3.0,5.666666666666667,22.0
858127,pandas-dev/pandas,2011-02-28/2011-03-06,5,707,2011-02-28 00:00:00+00:00,27,5.0,5.0,5.666666666666667,22.0
858127,pandas-dev/pandas,2011-03-07/2011-03-13,2,709,2011-03-07 00:00:00+00:00,28,2.0,2.0,3.3333333333333335,19.0
858127,pandas-dev/pandas,2011-03-14/2011-03-20,6,715,2011-03-14 00:00:00+00:00,29,6.0,6.0,4.333333333333333,16.0
858127,pandas-dev/pandas,2011-03-21/2011-03-27,5,720,2011-03-21 00:00:00+00:00,30,5.0,5.0,4.333333333333333,18.0
858127,pandas-dev/pandas,2011-03-28/2011-04-03,10,730,2011-03-28 00:00:00+00:00,31,10.0,10.0,7.0,23.0
858127,pandas-dev/pandas,2011-04-04/2011-04-10,7,737,2011-04-04 00:00:00+00:00,32,7.0,7.0,7.333333333333333,28.0
858127,pandas-dev/pandas,2011-04-11/2011-04-17,11,748,2011-04-11 00:00:00+00:00,33,11.0,11.0,9.333333333333334,33.0
858127,pandas-dev/pandas,2011-04-18/2011-04-24,7,755,2011-04-18 00:00:00+00:00,34,7.0,7.0,8.333333333333334,35.0
858127,pandas-dev/pandas,2011-04-25/2011-05-01,7,762,2011-04-25 00:00:00+00:00,35,7.0,7.0,8.333333333333334,32.0
858127,pandas-dev/pandas,2011-05-02/2011-05-08,6,768,2011-05-02 00:00:00+00:00,36,6.0,6.0,6.666666666666667,31.0
858127,pandas-dev/pandas,2011-05-09/2011-05-15,5,773,2011-05-09 00:00:00+00:00,37,5.0,5.0,6.0,25.0
858127,pandas-dev/pandas,2011-05-16/2011-05-22,10,783,2011-05-16 00:00:00+00:00,38,10.0,10.0,7.0,28.0
858127,pandas-dev/pandas,2011-05-23/2011-05-29,6,789,2011-05-23 00:00:00+00:00,39,6.0,6.0,7.0,27.0
858127,pandas-dev/pandas,2011-05-30/2011-06-05,3,792,2011-05-30 00:00:00+00:00,40,3.0,3.0,6.333333333333333,24.0
858127,pandas-dev/pandas,2011-06-06/2011-06-12,6,798,2011-06-06 00:00:00+00:00,41,6.0,6.0,5.0,25.0
858127,pandas-dev/pandas,2011-06-13/2011-06-19,7,805,2011-06-13 00:00:00+00:00,42,7.0,7.0,5.333333333333333,22.0
858127,pandas-dev/pandas,2011-06-20/2011-06-26,6,811,2011-06-20 00:00:00+00:00,43,6.0,6.0,6.333333333333333,22.0
858127,pandas-dev/pandas,2011-06-27/2011-07-03,9,820,2011-06-27 00:00:00+00:00,44,9.0,9.0,7.333333333333333,28.0
858127,pandas-dev/pandas,2011-07-04/2011-07-10,7,827,2011-07-04 00:00:00+00:00,45,7.0,7.0,7.333333333333333,29.0
858127,pandas-dev/pandas,2011-07-11/2011-07-17,6,833,2011-07-11 00:00:00+00:00,46,6.0,6.0,7.333333333333333,28.0
858127,pandas-dev/pandas,2011-07-18/2011-07-24,4,837,2011-07-18 00:00:00+00:00,47,4.0,4.0,5.666666666666667,26.0
858127,pandas-dev/pandas,2011-07-25/2011-07-31,5,842,2011-07-25 00:00:00+00:00,48,5.0,5.0,5.0,22.0
858127,pandas-dev/pandas,2011-08-01/2011-08-07,4,846,2011-08-01 00:00:00+00:00,49,4.0,4.0,4.333333333333333,19.0
858127,pandas-dev/pandas,2011-08-08/2011-08-14,3,849,2011-08-08 00:00:00+00:00,50,3.0,3.0,4.0,16.0
858127,pandas-dev/pandas,2011-08-15/2011-08-21,4,853,2011-08-15 00:00:00+00:00,51,4.0,4.0,3.6666666666666665,16.0
858127,pandas-dev/pandas,2011-08-22/2011-08-28,6,859,2011-08-22 00:00:00+00:00,52,6.0,6.0,4.333333333333333,17.0
858127,pandas-dev/pandas,2011-08-29/2011-09-04,5,864,2011-08-29 00:00:00+00:00,53,5.0,5.0,5.0,18.0
858127,pandas-dev/pandas,2011-09-05/2011-09-11,6,870,2011-09-05 00:00:00+00:00,54,6.0,6.0,5.666666666666667,21.0
858127,pandas-dev/pandas,2011-09-12/2011-09-18,5,875,2011-09-12 00:00:00+00:00,55,5.0,5.0,5.333333333333333,22.0
858127,pandas-dev/pandas,2011-09-19/2011-09-25,6,881,2011-09-19 00:00:00+00:00,56,6.0,6.0,5.666666666666667,22.0
858127,pandas-dev/pandas,2011-09-26/2011-10-02,6,887,2011-09-26 00:00:00+00:00,57,6.0,6.0,5.666666666666667,23.0
858127,pandas-dev/pandas,2011-10-03/2011-10-09,8,895,2011-10-03 00:00:00+00:00,58,8.0,8.0,6.666666666666667,25.0
858127,pandas-dev/pandas,2011-10-10/2011-10-16,6,901,2011-10-10 00:00:00+00:00,59,6.0,6.0,6.666666666666667,26.0
858127,pandas-dev/pandas,2011-10-17/2011-10-23,5,906,2011-10-17 00:00:00+00:00,60,5.0,5.0,6.333333333333333,25.0
858127,pandas-dev/pandas,2011-10-24/2011-10-30,2,908,2011-10-24 00:00:00+00:00,61,2.0,2.0,4.333333333333333,21.0
858127,pandas-dev/pandas,2011-10-31/2011-11-06,6,914,2011-10-31 00:00:00+00:00,62,6.0,6.0,4.333333333333333,19.0
858127,pandas-dev/pandas,2011-11-07/2011-11-13,3,917,2011-11-07 00:00:00+00:00,63,3.0,3.0,3.6666666666666665,16.0
858127,pandas-dev/pandas,2011-11-14/2011-11-20,8,925,2011-11-14 00:00:00+00:00,64,8.0,8.0,5.666666666666667,19.0
858127,pandas-dev/pandas,2011-11-21/2011-11-27,5,930,2011-11-21 00:00:00+00:00,65,5.0,5.0,5.333333333333333,22.0
858127,pandas-dev/pandas,2011-11-28/2011-12-04,6,936,2011-11-28 00:00:00+00:00,66,6.0,6.0,6.333333333333333,22.0
858127,pandas-dev/pandas,2011-12-05/2011-12-11,8,944,2011-12-05 00:00:00+00:00,67,8.0,8.0,6.333333333333333,27.0
858127,pandas-dev/pandas,2011-12-12/2011-12-18,4,948,2011-12-12 00:00:00+00:00,68,4.0,4.0,6.0,23.0
858127,pandas-dev/pandas,2011-12-19/2011-12-25,7,955,2011-12-19 00:00:00+00:00,69,7.0,7.0,6.333333333333333,25.0
858127,pandas-dev/pandas,2011-12-26/2012-01-01,3,958,2011-12-26 00:00:00+00:00,70,3.0,3.0,4.666666666666667,22.0
858127,pandas-dev/pandas,2012-01-02/2012-01-08,10,968,2012-01-02 00:00:00+00:00,71,10.0,10.0,6.666666666666667,24.0
858127,pandas-dev/pandas,2012-01-09/2012-01-15,8,976,2012-01-09 00:00:00+00:00,72,8.0,8.0,7.0,28.0
858127,pandas-dev/pandas,2012-01-16/2012-01-22,5,981,2012-01-16 00:00:00+00:00,73,5.0,5.0,7.666666666666667,26.0
858127,pandas-dev/pandas,2012-01-23/2012-01-29,5,986,2012-01-23 00:00:00+00:00,74,5.0,5.0,6.0,28.0
858127,pandas-dev/pandas,2012-01-30/2012-02-05,6,992,2012-01-30 00:00:00+00:00,75,6.0,6.0,5.333333333333333,24.0
858127,pandas-dev/pandas,2012-02-06/2012-02-12,6,998,2012-02-06 00:00:00+00:00,76,6.0,6.0,5.666666666666667,22.0
858127,pandas-dev/pandas,2012-02-13/2012-02-19,3,1001,2012-02-13 00:00:00+00:00,77,3.0,3.0,5.0,20.0
858127,pandas-dev/pandas,2012-02-20/2012-02-26,8,1009,2012-02-20 00:00:00+00:00,78,8.0,8.0,5.666666666666667,23.0
858127,pandas-dev/pandas,2012-02-27/2012-03-04,5,1014,2012-02-27 00:00:00+00:00,79,5.0,5.0,5.333333333333333,22.0
858127,pandas-dev/pandas,2012-03-05/2012-03-11,5,1019,2012-03-05 00:00:00+00:00,80,5.0,5.0,6.0,21.0
858127,pandas-dev/pandas,2012-03-12/2012-03-18,7,1026,2012-03-12 00:00:00+00:00,81,7.0,7.0,5.666666666666667,25.0
858127,pandas-dev/pandas,2012-03-19/2012-03-25,5,1031,2012-03-19 00:00:00+00:00,82,5.0,5.0,5.666666666666667,22.0
858127,pandas-dev/pandas,2012-03-26/2012-04-01,2,1033,2012-03-26 00:00:00+00:00,83,2.0,2.0,4.666666666666667,19.0
858127,pandas-dev/pandas,2012-04-02/2012-04-08,4,1037,2012-04-02 00:00:00+00:00,84,4.0,4.0,3.6666666666666665,18.0
858127,pandas-dev/pandas,2012-04-09/2012-04-15,7,1044,2012-04-09 00:00:00+00:00,85,7.0,7.0,4.333333333333333,18.0
858127,pandas-dev/pandas,2012-04-16/2012-04-22,3,1047,2012-04-16 00:00:00+00:00,86,3.0,3.0,4.666666666666667,16.0
858127,pandas-dev/pandas,2012-04-23/2012-04-29,7,1054,2012-04-23 00:00:00+00:00,87,7.0,7.0,5.666666666666667,21.0
858127,pandas-dev/pandas,2012-04-30/2012-05-06,3,1057,2012-04-30 00:00:00+00:00,88,3.0,3.0,4.333333333333333,20.0
858127,pandas-dev/pandas,2012-05-07/2012-05-13,3,1060,2012-05-07 00:00:00+00:00,89,3.0,3.0,4.333333333333333,16.0
858127,pandas-dev/pandas,2012-05-14/2012-05-20,3,1063,2012-05-14 00:00:00+00:00,90,3.0,3.0,3.0,16.0
858127,pandas-dev/pandas,2012-05-21/2012-05-27,4,1067,2012-05-21 00:00:00+00:00,91,4.0,4.0,3.3333333333333335,13.0
858127,pandas-dev/pandas,2012-05-28/2012-06-03,4,1071,2012-05-28 00:00:00+00:00,92,4.0,4.0,3.6666666666666665,14.0
858127,pandas-dev/pandas,2012-06-04/2012-06-10,5,1076,2012-06-04 00:00:00+00:00,93,5.0,5.0,4.333333333333333,16.0
858127,pandas-dev/pandas,2012-06-11/2012-06-17,4,1080,2012-06-11 00:00:00+00:00,94,4.0,4.0,4.333333333333333,17.0
858127,pandas-dev/pandas,2012-06-18/2012-06-24,10,1090,2012-06-18 00:00:00+00:00,95,10.0,10.0,6.333333333333333,23.0
858127,pandas-dev/pandas,2012-06-25/2012-07-01,1,1091,2012-06-25 00:00:00+00:00,96,1.0,1.0,5.0,20.0
858127,pandas-dev/pandas,2012-07-02/2012-07-08,4,1095,2012-07-02 00:00:00+00:00,97,4.0,4.0,5.0,19.0
858127,pandas-dev/pandas,2012-07-09/2012-07-15,3,1098,2012-07-09 00:00:00+00:00,98,3.0,3.0,2.6666666666666665,18.0
858127,pandas-dev/pandas,2012-07-16/2012-07-22,8,1106,2012-07-16 00:00:00+00:00,99,8.0,8.0,5.0,16.0
858127,pandas-dev/pandas,2012-07-23/2012-07-29,6,1112,2012-07-23 00:00:00+00:00,100,6.0,6.0,5.666666666666667,21.0
858127,pandas-dev/pandas,2012-07-30/2012-08-05,6,1118,2012-07-30 00:00:00+00:00,101,6.0,6.0,6.666666666666667,23.0
858127,pandas-dev/pandas,2012-08-06/2012-08-12,2,1120,2012-08-06 00:00:00+00:00,102,2.0,2.0,4.666666666666667,22.0
858127,pandas-dev/pandas,2012-08-13/2012-08-19,1,1121,2012-08-13 00:00:00+00:00,103,1.0,1.0,3.0,15.0
858127,pandas-dev/pandas,2012-08-20/2012-08-26,1,1122,2012-08-20 00:00:00+00:00,104,1.0,1.0,1.3333333333333333,10.0
858127,pandas-dev/pandas,2012-08-27/2012-09-02,2,1124,2012-08-27 00:00:00+00:00,105,2.0,2.0,1.3333333333333333,6.0
858127,pandas-dev/pandas,2012-09-03/2012-09-09,1,1125,2012-09-03 00:00:00+00:00,106,1.0,1.0,1.3333333333333333,5.0
858127,pandas-dev/pandas,2012-09-10/2012-09-16,2,1127,2012-09-10 00:00:00+00:00,107,2.0,2.0,1.6666666666666667,6.0
858127,pandas-dev/pandas,2012-09-24/2012-09-30,5,1132,2012-09-24 00:00:00+00:00,108,5.0,5.0,2.6666666666666665,10.0
858127,pandas-dev/pandas,2012-10-01/2012-10-07,1,1133,2012-10-01 00:00:00+00:00,109,1.0,1.0,2.6666666666666665,9.0
858127,pandas-dev/pandas,2012-11-05/2012-11-11,1,1134,2012-11-05 00:00:00+00:00,110,1.0,1.0,2.3333333333333335,9.0
858127,pandas-dev/pandas,2012-11-12/2012-11-18,1,1135,2012-11-12 00:00:00+00:00,111,1.0,1.0,1.0,8.0
858127,pandas-dev/pandas,2012-11-19/2012-11-25,3,1138,2012-11-19 00:00:00+00:00,112,3.0,3.0,1.6666666666666667,6.0
858127,pandas-dev/pandas,2012-11-26/2012-12-02,2,1140,2012-11-26 00:00:00+00:00,113,2.0,2.0,2.0,7.0
858127,pandas-dev/pandas,2012-12-10/2012-12-16,1,1141,2012-12-10 00:00:00+00:00,114,1.0,1.0,2.0,7.0
858127,pandas-dev/pandas,2012-12-17/2012-12-23,1,1142,2012-12-17 00:00:00+00:00,115,1.0,1.0,1.3333333333333333,7.0
858127,pandas-dev/pandas,2013-01-07/2013-01-13,1,1143,2013-01-07 00:00:00+00:00,116,1.0,1.0,1.0,5.0
858127,pandas-dev/pandas,2013-01-21/2013-01-27,1,1144,2013-01-21 00:00:00+00:00,117,1.0,1.0,1.0,4.0
858127,pandas-dev/pandas,2013-02-04/2013-02-10,3,1147,2013-02-04 00:00:00+00:00,118,3.0,3.0,1.6666666666666667,6.0
858127,pandas-dev/pandas,2013-02-11/2013-02-17,21,1168,2013-02-11 00:00:00+00:00,119,21.0,21.0,8.333333333333334,26.0
858127,pandas-dev/pandas,2013-02-18/2013-02-24,17,1185,2013-02-18 00:00:00+00:00,120,17.0,17.0,13.666666666666666,42.0
858127,pandas-dev/pandas,2013-02-25/2013-03-03,14,1199,2013-02-25 00:00:00+00:00,121,14.0,14.0,17.333333333333332,55.0
858127,pandas-dev/pandas,2013-03-04/2013-03-10,21,1220,2013-03-04 00:00:00+00:00,122,21.0,21.0,17.333333333333332,73.0
858127,pandas-dev/pandas,2013-03-11/2013-03-17,28,1248,2013-03-11 00:00:00+00:00,123,28.0,28.0,21.0,80.0
858127,pandas-dev/pandas,2013-03-18/2013-03-24,26,1274,2013-03-18 00:00:00+00:00,124,26.0,26.0,25.0,89.0
858127,pandas-dev/pandas,2013-03-25/2013-03-31,20,1294,2013-03-25 00:00:00+00:00,125,20.0,20.0,24.666666666666668,95.0
858127,pandas-dev/pandas,2013-04-01/2013-04-07,31,1325,2013-04-01 00:00:00+00:00,126,31.0,31.0,25.666666666666668,105.0
858127,pandas-dev/pandas,2013-04-08/2013-04-14,11,1336,2013-04-08 00:00:00+00:00,127,11.0,11.0,20.666666666666668,88.0
858127,pandas-dev/pandas,2013-04-15/2013-04-21,13,1349,2013-04-15 00:00:00+00:00,128,13.0,13.0,18.333333333333332,75.0
858127,pandas-dev/pandas,2013-04-22/2013-04-28,15,1364,2013-04-22 00:00:00+00:00,129,15.0,15.0,13.0,70.0
858127,pandas-dev/pandas,2013-04-29/2013-05-05,15,1379,2013-04-29 00:00:00+00:00,130,15.0,15.0,14.333333333333334,54.0
858127,pandas-dev/pandas,2013-05-06/2013-05-12,10,1389,2013-05-06 00:00:00+00:00,131,10.0,10.0,13.333333333333334,53.0
858127,pandas-dev/pandas,2013-05-13/2013-05-19,17,1406,2013-05-13 00:00:00+00:00,132,17.0,17.0,14.0,57.0
858127,pandas-dev/pandas,2013-05-20/2013-05-26,19,1425,2013-05-20 00:00:00+00:00,133,19.0,19.0,15.333333333333334,61.0
858127,pandas-dev/pandas,2013-05-27/2013-06-02,10,1435,2013-05-27 00:00:00+00:00,134,10.0,10.0,15.333333333333334,56.0
858127,pandas-dev/pandas,2013-06-03/2013-06-09,14,1449,2013-06-03 00:00:00+00:00,135,14.0,14.0,14.333333333333334,60.0
858127,pandas-dev/pandas,2013-06-10/2013-06-16,10,1459,2013-06-10 00:00:00+00:00,136,10.0,10.0,11.333333333333334,53.0
858127,pandas-dev/pandas,2013-06-17/2013-06-23,12,1471,2013-06-17 00:00:00+00:00,137,12.0,12.0,12.0,46.0
858127,pandas-dev/pandas,2013-06-24/2013-06-30,18,1489,2013-06-24 00:00:00+00:00,138,18.0,18.0,13.333333333333334,54.0
858127,pandas-dev/pandas,2013-07-01/2013-07-07,11,1500,2013-07-01 00:00:00+00:00,139,11.0,11.0,13.666666666666666,51.0
931135,Leaflet/Leaflet,2010-09-20/2010-09-26,1500,1500,2010-09-20 00:00:00+00:00,0,,,,
1362490,psf/requests,2011-02-07/2011-02-13,1500,1500,2011-02-07 00:00:00+00:00,0,,,,
1644196,JuliaLang/julia,2011-04-18/2011-04-24,1068,1068,2011-04-18 00:00:00+00:00,0,,,,
1644196,JuliaLang/julia,2011-04-25/2011-05-01,9,1077,2011-04-25 00:00:00+00:00,1,9.0,9.0,,
1644196,JuliaLang/julia,2011-05-02/2011-05-08,10,1087,2011-05-02 00:00:00+00:00,2,10.0,10.0,,
1644196,JuliaLang/julia,2011-05-09/2011-05-15,10,1097,2011-05-09 00:00:00+00:00,3,10.0,10.0,9.666666666666666,
1644196,JuliaLang/julia,2011-05-16/2011-05-22,7,1104,2011-05-16 00:00:00+00:00,4,7.0,7.0,9.0,36.0
1644196,JuliaLang/julia,2011-05-23/2011-05-29,3,1107,2011-05-23 00:00:00+00:00,5,3.0,3.0,6.666666666666667,30.0
1644196,JuliaLang/julia,2011-05-30/2011-06-05,10,1117,2011-05-30 00:00:00+00:00,6,10.0,10.0,6.666666666666667,30.0
1644196,JuliaLang/julia,2011-06-06/2011-06-12,11,1128,2011-06-06 00:00:00+00:00,7,11.0,11.0,8.0,31.0
1644196,JuliaLang/julia,2011-06-13/2011-06-19,13,1141,2011-06-13 00:00:00+00:00,8,13.0,13.0,11.333333333333334,37.0
1644196,JuliaLang/julia,2011-06-20/2011-06-26,12,1153,2011-06-20 00:00:00+00:00,9,12.0,12.0,12.0,46.0
1644196,JuliaLang/julia,2011-06-27/2011-07-03,5,1158,2011-06-27 00:00:00+00:00,10,5.0,5.0,10.0,41.0
1644196,JuliaLang/julia,2011-07-04/2011-07-10,5,1163,2011-07-04 00:00:00+00:00,11,5.0,5.0,7.333333333333333,35.0
1644196,JuliaLang/julia,2011-07-11/2011-07-17,3,1166,2011-07-11 00:00:00+00:00,12,3.0,3.0,4.333333333333333,25.0
1644196,JuliaLang/julia,2011-07-18/2011-07-24,6,1172,2011-07-18 00:00:00+00:00,13,6.0,6.0,4.666666666666667,19.0
1644196,JuliaLang/julia,2011-07-25/2011-07-31,5,1177,2011-07-25 00:00:00+00:00,14,5.0,5.0,4.666666666666667,19.0
1644196,JuliaLang/julia,2011-08-01/2011-08-07,4,1181,2011-08-01 00:00:00+00:00,15,4.0,4.0,5.0,18.0
1644196,JuliaLang/julia,2011-08-08/2011-08-14,8,1189,2011-08-08 00:00:00+00:00,16,8.0,8.0,5.666666666666667,23.0
1644196,JuliaLang/julia,2011-08-15/2011-08-21,14,1203,2011-08-15 00:00:00+00:00,17,14.0,14.0,8.666666666666666,31.0
1644196,JuliaLang/julia,2011-08-22/2011-08-28,5,1208,2011-08-22 00:00:00+00:00,18,5.0,5.0,9.0,31.0
1644196,JuliaLang/julia,2011-08-29/2011-09-04,5,1213,2011-08-29 00:00:00+00:00,19,5.0,5.0,8.0,32.0
1644196,JuliaLang/julia,2011-09-05/2011-09-11,13,1226,2011-09-05 00:00:00+00:00,20,13.0,13.0,7.666666666666667,37.0
1644196,JuliaLang/julia,2011-09-12/2011-09-18,6,1232,2011-09-12 00:00:00+00:00,21,6.0,6.0,8.0,29.0
1644196,JuliaLang/julia,2011-09-19/2011-09-25,10,1242,2011-09-19 00:00:00+00:00,22,10.0,10.0,9.666666666666666,34.0
1644196,JuliaLang/julia,2011-09-26/2011-10-02,12,1254,2011-09-26 00:00:00+00:00,23,12.0,12.0,9.333333333333334,41.0
1644196,JuliaLang/julia,2011-10-03/2011-10-09,9,1263,2011-10-03 00:00:00+00:00,24,9.0,9.0,10.333333333333334,37.0
1644196,JuliaLang/julia,2011-10-10/2011-10-16,5,1268,2011-10-10 00:00:00+00:00,25,5.0,5.0,8.666666666666666,36.0
1644196,JuliaLang/julia,2011-10-17/2011-10-23,5,1273,2011-10-17 00:00:00+00:00,26,5.0,5.0,6.333333333333333,31.0
1644196,JuliaLang/julia,2011-10-24/2011-10-30,5,1278,2011-10-24 00:00:00+00:00,27,5.0,5.0,5.0,24.0
1644196,JuliaLang/julia,2011-10-31/2011-11-06,6,1284,2011-10-31 00:00:00+00:00,28,6.0,6.0,5.333333333333333,21.0
1644196,JuliaLang/julia,2011-11-07/2011-11-13,7,1291,2011-11-07 00:00:00+00:00,29,7.0,7.0,6.0,23.0
1644196,JuliaLang/julia,2011-11-14/2011-11-20,5,1296,2011-11-14 00:00:00+00:00,30,5.0,5.0,6.0,23.0
1644196,JuliaLang/julia,2011-11-21/2011-11-27,6,1302,2011-11-21 00:00:00+00:00,31,6.0,6.0,6.0,24.0
1644196,JuliaLang/julia,2011-11-28/2011-12-04,11,1313,2011-11-28 00:00:00+00:00,32,11.0,11.0,7.333333333333333,29.0
1644196,JuliaLang/julia,2011-12-05/2011-12-11,8,1321,2011-12-05 00:00:00+00:00,33,8.0,8.0,8.333333333333334,30.0
1644196,JuliaLang/julia,2011-12-12/2011-12-18,10,1331,2011-12-12 00:00:00+00:00,34,10.0,10.0,9.666666666666666,35.0
1644196,JuliaLang/julia,2011-12-19/2011-12-25,4,1335,2011-12-19 00:00:00+00:00,35,4.0,4.0,7.333333333333333,33.0
1644196,JuliaLang/julia,2011-12-26/2012-01-01,4,1339,2011-12-26 00:00:00+00:00,36,4.0,4.0,6.0,26.0
1644196,JuliaLang/julia,2012-01-02/2012-01-08,7,1346,2012-01-02 00:00:00+00:00,37,7.0,7.0,5.0,25.0
1644196,JuliaLang/julia,2012-01-09/2012-01-15,10,1356,2012-01-09 00:00:00+00:00,38,10.0,10.0,7.0,25.0
1644196,JuliaLang/julia,2012-01-16/2012-01-22,9,1365,2012-01-16 00:00:00+00:00,39,9.0,9.0,8.666666666666666,30.0
1644196,JuliaLang/julia,2012-01-23/2012-01-29,5,1370,2012-01-23 00:00:00+00:00,40,5.0,5.0,8.0,31.0
1644196,JuliaLang/julia,2012-01-30/2012-02-05,11,1381,2012-01-30 00:00:00+00:00,41,11.0,11.0,8.333333333333334,35.0
1644196,JuliaLang/julia,2012-02-06/2012-02-12,7,1388,2012-02-06 00:00:00+00:00,42,7.0,7.0,7.666666666666667,32.0
1644196,JuliaLang/julia,2012-02-13/2012-02-19,2,1390,2012-02-13 00:00:00+00:00,43,2.0,2.0,6.666666666666667,25.0
1644196,JuliaLang/julia,2012-02-20/2012-02-26,19,1409,2012-02-20 00:00:00+00:00,44,19.0,19.0,9.333333333333334,39.0
1644196,JuliaLang/julia,2012-02-27/2012-03-04,5,1414,2012-02-27 00:00:00+00:00,45,5.0,5.0,8.666666666666666,33.0
1644196,JuliaLang/julia,2012-03-05/2012-03-11,2,1416,2012-03-05 00:00:00+00:00,46,2.0,2.0,8.666666666666666,28.0
1644196,JuliaLang/julia,2012-03-12/2012-03-18,7,1423,2012-03-12 00:00:00+00:00,47,7.0,7.0,4.666666666666667,33.0
1644196,JuliaLang/julia,2012-03-19/2012-03-25,7,1430,2012-03-19 00:00:00+00:00,48,7.0,7.0,5.333333333333333,21.0
1644196,JuliaLang/julia,2012-03-26/2012-04-01,14,1444,2012-03-26 00:00:00+00:00,49,14.0,14.0,9.333333333333334,30.0
1644196,JuliaLang/julia,2012-04-02/2012-04-08,8,1452,2012-04-02 00:00:00+00:00,50,8.0,8.0,9.666666666666666,36.0
1644196,JuliaLang/julia,2012-04-09/2012-04-15,10,1462,2012-04-09 00:00:00+00:00,51,10.0,10.0,10.666666666666666,39.0
1644196,JuliaLang/julia,2012-04-16/2012-04-22,6,1468,2012-04-16 00:00:00+00:00,52,6.0,6.0,8.0,38.0
1644196,JuliaLang/julia,2012-04-23/2012-04-29,5,1473,2012-04-23 00:00:00+00:00,53,5.0,5.0,7.0,29.0
1644196,JuliaLang/julia,2012-04-30/2012-05-06,1,1474,2012-04-30 00:00:00+00:00,54,1.0,1.0,4.0,22.0
