candidate_id,family,mode,model_kind,feature_set,parameters,mean_cv_rmsle,std_cv_rmsle,mean_cv_mae,mean_cv_rmse,mean_cv_smape,mean_cv_bias,elapsed_seconds
52,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 10}",0.5153322632227784,0.11232057006475865,38.784375628826744,56.682663564294955,0.4010831224777811,-26.233160771642034,0.3894406671170145
53,direct_extra_trees,direct,extra_trees,full,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5301685533534601,0.07338144790298282,40.932834361549105,59.88815279401865,0.4194853056449184,-29.54437328216908,0.4118799588177353
54,additive_residual_extra_trees,additive_residual,extra_trees,full,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.548985502788858,0.09549149576643484,42.04053569304543,60.4520033556432,0.43056027361214017,-28.475758835558313,0.39401333406567574
55,log_residual_extra_trees,log_residual,extra_trees,full,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.569195492664089,0.10431489015319137,42.88042315359664,61.8076377421065,0.4287726887898094,-34.43386508996709,0.40485204197466373
56,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.2, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5422386592371068,0.15813960436729857,37.718298718977714,56.259808682943344,0.3707980959138421,-17.751298898858057,0.4195234999060631
57,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.4, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5127672380964138,0.1417417467790855,36.77046837057308,55.240795259836794,0.3699515559280693,-20.699567494685812,0.4178567079361528
58,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.6, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5026975331266713,0.120377498503909,37.445218964647985,55.55924344018754,0.3816858242905716,-23.647836090513568,0.41629745811223984
59,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.8, ""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 20}",0.5088614767075611,0.09646246465956368,39.1226702327387,57.142291927822875,0.40046112642024084,-26.596104686341324,0.41324066719971597
60,direct_extra_trees,direct,extra_trees,full,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.6460398375890338,0.04280712739436864,46.94240035362626,66.26866503029684,0.495150669694745,-34.610047054678695,0.3957025420386344
61,additive_residual_extra_trees,additive_residual,extra_trees,full,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5295143309576781,0.1106935757241297,39.14165389264987,57.1690896355737,0.4067738303601114,-22.991906121227085,0.3938834168948233
62,log_residual_extra_trees,log_residual,extra_trees,full,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5459171430433798,0.12546560231469486,39.51131738674074,57.91121019838277,0.3918770205106373,-28.18901809664739,0.38381562498398125
63,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.2, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5399004499074026,0.15454514805596564,38.07747022860653,56.854403182304445,0.3855927116107211,-18.76443365335998,0.3904245411977172
64,blend_direct_extra_trees,blend_direct,extra_trees,full,"{""blend_weight"": 0.4, ""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10}",0.5346850756777929,0.1283593522714639,38.34731245795599,56.88954940881495,0.40293146158309207,-22.725837003689662,0.39347454090602696
