repo_id,repo_full_name,week,weekly_new_stars,cumulative_stars,previous_week_stars,weekly_growth_rate,herd_momentum_score
21289110,vinta/awesome-python,2014-06-23/2014-06-29,22,22,,,0.0
21289110,vinta/awesome-python,2014-06-30/2014-07-06,1478,1500,22.0,66.18181818181819,33000.0
22670857,enaqx/awesome-react,2014-08-04/2014-08-10,2,2,,,0.0
22670857,enaqx/awesome-react,2014-08-11/2014-08-17,4,6,2.0,1.0,12.0
22670857,enaqx/awesome-react,2014-08-18/2014-08-24,3,9,4.0,-0.25,36.0
22670857,enaqx/awesome-react,2014-08-25/2014-08-31,3,12,3.0,0.0,36.0
22670857,enaqx/awesome-react,2014-09-01/2014-09-07,4,16,3.0,0.33333333333333326,48.0
22670857,enaqx/awesome-react,2014-09-08/2014-09-14,5,21,4.0,0.25,84.0
22670857,enaqx/awesome-react,2014-09-15/2014-09-21,7,28,5.0,0.3999999999999999,140.0
22670857,enaqx/awesome-react,2014-09-22/2014-09-28,13,41,7.0,0.8571428571428572,287.0
22670857,enaqx/awesome-react,2014-09-29/2014-10-05,7,48,13.0,-0.46153846153846156,624.0
22670857,enaqx/awesome-react,2014-10-06/2014-10-12,10,58,7.0,0.4285714285714286,406.0
22670857,enaqx/awesome-react,2014-10-13/2014-10-19,238,296,10.0,22.8,2960.0
22670857,enaqx/awesome-react,2014-10-20/2014-10-26,79,375,238.0,-0.6680672268907564,89250.0
22670857,enaqx/awesome-react,2014-10-27/2014-11-02,1125,1500,79.0,13.240506329113924,118500.0
22887094,tesseract-ocr/tesseract,2014-08-11/2014-08-17,1,1,,,0.0
22887094,tesseract-ocr/tesseract,2014-11-10/2014-11-16,2,3,1.0,1.0,3.0
22887094,tesseract-ocr/tesseract,2014-12-15/2014-12-21,2,5,2.0,0.0,10.0
22887094,tesseract-ocr/tesseract,2014-12-22/2014-12-28,1,6,2.0,-0.5,12.0
22887094,tesseract-ocr/tesseract,2015-01-05/2015-01-11,1,7,1.0,0.0,7.0
22887094,tesseract-ocr/tesseract,2015-01-12/2015-01-18,2,9,1.0,1.0,9.0
22887094,tesseract-ocr/tesseract,2015-01-19/2015-01-25,2,11,2.0,0.0,22.0
22887094,tesseract-ocr/tesseract,2015-01-26/2015-02-01,2,13,2.0,0.0,26.0
22887094,tesseract-ocr/tesseract,2015-02-02/2015-02-08,3,16,2.0,0.5,32.0
22887094,tesseract-ocr/tesseract,2015-02-09/2015-02-15,1,17,3.0,-0.6666666666666667,51.0
22887094,tesseract-ocr/tesseract,2015-02-23/2015-03-01,1,18,1.0,0.0,18.0
22887094,tesseract-ocr/tesseract,2015-03-02/2015-03-08,2,20,1.0,1.0,20.0
22887094,tesseract-ocr/tesseract,2015-03-09/2015-03-15,4,24,2.0,1.0,48.0
22887094,tesseract-ocr/tesseract,2015-03-16/2015-03-22,3,27,4.0,-0.25,108.0
22887094,tesseract-ocr/tesseract,2015-03-23/2015-03-29,4,31,3.0,0.33333333333333326,93.0
22887094,tesseract-ocr/tesseract,2015-03-30/2015-04-05,4,35,4.0,0.0,140.0
22887094,tesseract-ocr/tesseract,2015-04-06/2015-04-12,1,36,4.0,-0.75,144.0
22887094,tesseract-ocr/tesseract,2015-04-13/2015-04-19,6,42,1.0,5.0,42.0
22887094,tesseract-ocr/tesseract,2015-04-20/2015-04-26,3,45,6.0,-0.5,270.0
22887094,tesseract-ocr/tesseract,2015-04-27/2015-05-03,2,47,3.0,-0.33333333333333337,141.0
22887094,tesseract-ocr/tesseract,2015-05-04/2015-05-10,3,50,2.0,0.5,100.0
22887094,tesseract-ocr/tesseract,2015-05-11/2015-05-17,7,57,3.0,1.3333333333333335,171.0
22887094,tesseract-ocr/tesseract,2015-05-18/2015-05-24,5,62,7.0,-0.2857142857142857,434.0
22887094,tesseract-ocr/tesseract,2015-05-25/2015-05-31,6,68,5.0,0.19999999999999996,340.0
22887094,tesseract-ocr/tesseract,2015-06-01/2015-06-07,8,76,6.0,0.33333333333333326,456.0
22887094,tesseract-ocr/tesseract,2015-06-08/2015-06-14,8,84,8.0,0.0,672.0
22887094,tesseract-ocr/tesseract,2015-06-15/2015-06-21,11,95,8.0,0.375,760.0
22887094,tesseract-ocr/tesseract,2015-06-22/2015-06-28,72,167,11.0,5.545454545454546,1837.0
22887094,tesseract-ocr/tesseract,2015-06-29/2015-07-05,69,236,72.0,-0.04166666666666663,16992.0
22887094,tesseract-ocr/tesseract,2015-07-06/2015-07-12,64,300,69.0,-0.07246376811594202,20700.0
22887094,tesseract-ocr/tesseract,2015-07-13/2015-07-19,47,347,64.0,-0.265625,22208.0
22887094,tesseract-ocr/tesseract,2015-07-20/2015-07-26,68,415,47.0,0.44680851063829796,19505.0
22887094,tesseract-ocr/tesseract,2015-07-27/2015-08-02,65,480,68.0,-0.044117647058823484,32640.0
22887094,tesseract-ocr/tesseract,2015-08-03/2015-08-09,45,525,65.0,-0.3076923076923077,34125.0
22887094,tesseract-ocr/tesseract,2015-08-10/2015-08-16,58,583,45.0,0.288888888888889,26235.0
22887094,tesseract-ocr/tesseract,2015-08-17/2015-08-23,53,636,58.0,-0.08620689655172409,36888.0
22887094,tesseract-ocr/tesseract,2015-08-24/2015-08-30,61,697,53.0,0.15094339622641506,36941.0
22887094,tesseract-ocr/tesseract,2015-08-31/2015-09-06,61,758,61.0,0.0,46238.0
22887094,tesseract-ocr/tesseract,2015-09-07/2015-09-13,118,876,61.0,0.9344262295081966,53436.0
22887094,tesseract-ocr/tesseract,2015-09-14/2015-09-20,71,947,118.0,-0.39830508474576276,111746.0
22887094,tesseract-ocr/tesseract,2015-09-21/2015-09-27,69,1016,71.0,-0.028169014084507005,72136.0
22887094,tesseract-ocr/tesseract,2015-09-28/2015-10-04,55,1071,69.0,-0.2028985507246377,73899.0
22887094,tesseract-ocr/tesseract,2015-10-05/2015-10-11,106,1177,55.0,0.9272727272727272,64735.0
22887094,tesseract-ocr/tesseract,2015-10-12/2015-10-18,70,1247,106.0,-0.339622641509434,132182.0
22887094,tesseract-ocr/tesseract,2015-10-19/2015-10-25,106,1353,70.0,0.5142857142857142,94710.0
22887094,tesseract-ocr/tesseract,2015-10-26/2015-11-01,100,1453,106.0,-0.05660377358490565,154018.0
22887094,tesseract-ocr/tesseract,2015-11-02/2015-11-08,47,1500,100.0,-0.53,150000.0
23083156,mui/material-ui,2014-09-01/2014-09-07,1,1,,,0.0
23083156,mui/material-ui,2014-09-08/2014-09-14,2,3,1.0,1.0,3.0
23083156,mui/material-ui,2014-09-15/2014-09-21,2,5,2.0,0.0,10.0
23083156,mui/material-ui,2014-09-22/2014-09-28,1,6,2.0,-0.5,12.0
23083156,mui/material-ui,2014-09-29/2014-10-05,3,9,1.0,2.0,9.0
23083156,mui/material-ui,2014-10-06/2014-10-12,2,11,3.0,-0.33333333333333337,33.0
23083156,mui/material-ui,2014-10-13/2014-10-19,5,16,2.0,1.5,32.0
23083156,mui/material-ui,2014-10-20/2014-10-26,18,34,5.0,2.6,170.0
23083156,mui/material-ui,2014-10-27/2014-11-02,11,45,18.0,-0.38888888888888884,810.0
23083156,mui/material-ui,2014-11-03/2014-11-09,153,198,11.0,12.909090909090908,2178.0
23083156,mui/material-ui,2014-11-10/2014-11-16,1302,1500,153.0,7.509803921568627,229500.0
23088740,axios/axios,2014-09-01/2014-09-07,1,1,,,0.0
23088740,axios/axios,2014-09-08/2014-09-14,58,59,1.0,57.0,59.0
23088740,axios/axios,2014-09-15/2014-09-21,48,107,58.0,-0.1724137931034483,6206.0
23088740,axios/axios,2014-09-22/2014-09-28,9,116,48.0,-0.8125,5568.0
23088740,axios/axios,2014-09-29/2014-10-05,4,120,9.0,-0.5555555555555556,1080.0
23088740,axios/axios,2014-10-06/2014-10-12,8,128,4.0,1.0,512.0
23088740,axios/axios,2014-10-13/2014-10-19,6,134,8.0,-0.25,1072.0
23088740,axios/axios,2014-10-20/2014-10-26,2,136,6.0,-0.6666666666666667,816.0
23088740,axios/axios,2014-10-27/2014-11-02,3,139,2.0,0.5,278.0
23088740,axios/axios,2014-11-03/2014-11-09,3,142,3.0,0.0,426.0
23088740,axios/axios,2014-11-10/2014-11-16,4,146,3.0,0.33333333333333326,438.0
23088740,axios/axios,2014-11-17/2014-11-23,2,148,4.0,-0.5,592.0
23088740,axios/axios,2014-11-24/2014-11-30,3,151,2.0,0.5,302.0
23088740,axios/axios,2014-12-01/2014-12-07,5,156,3.0,0.6666666666666667,468.0
23088740,axios/axios,2014-12-08/2014-12-14,3,159,5.0,-0.4,795.0
23088740,axios/axios,2014-12-15/2014-12-21,7,166,3.0,1.3333333333333335,498.0
23088740,axios/axios,2014-12-22/2014-12-28,3,169,7.0,-0.5714285714285714,1183.0
23088740,axios/axios,2014-12-29/2015-01-04,4,173,3.0,0.33333333333333326,519.0
23088740,axios/axios,2015-01-05/2015-01-11,3,176,4.0,-0.25,704.0
23088740,axios/axios,2015-01-12/2015-01-18,10,186,3.0,2.3333333333333335,558.0
23088740,axios/axios,2015-01-19/2015-01-25,10,196,10.0,0.0,1960.0
23088740,axios/axios,2015-01-26/2015-02-01,5,201,10.0,-0.5,2010.0
23088740,axios/axios,2015-02-02/2015-02-08,7,208,5.0,0.3999999999999999,1040.0
23088740,axios/axios,2015-02-09/2015-02-15,11,219,7.0,0.5714285714285714,1533.0
23088740,axios/axios,2015-02-16/2015-02-22,19,238,11.0,0.7272727272727273,2618.0
23088740,axios/axios,2015-02-23/2015-03-01,10,248,19.0,-0.4736842105263158,4712.0
23088740,axios/axios,2015-03-02/2015-03-08,24,272,10.0,1.4,2720.0
23088740,axios/axios,2015-03-09/2015-03-15,20,292,24.0,-0.16666666666666663,7008.0
23088740,axios/axios,2015-03-16/2015-03-22,12,304,20.0,-0.4,6080.0
23088740,axios/axios,2015-03-23/2015-03-29,12,316,12.0,0.0,3792.0
23088740,axios/axios,2015-03-30/2015-04-05,14,330,12.0,0.16666666666666674,3960.0
23088740,axios/axios,2015-04-06/2015-04-12,16,346,14.0,0.1428571428571428,4844.0
23088740,axios/axios,2015-04-13/2015-04-19,15,361,16.0,-0.0625,5776.0
23088740,axios/axios,2015-04-20/2015-04-26,9,370,15.0,-0.4,5550.0
23088740,axios/axios,2015-04-27/2015-05-03,33,403,9.0,2.6666666666666665,3627.0
23088740,axios/axios,2015-05-04/2015-05-10,28,431,33.0,-0.1515151515151515,14223.0
23088740,axios/axios,2015-05-11/2015-05-17,20,451,28.0,-0.2857142857142857,12628.0
23088740,axios/axios,2015-05-18/2015-05-24,21,472,20.0,0.050000000000000044,9440.0
23088740,axios/axios,2015-05-25/2015-05-31,20,492,21.0,-0.04761904761904767,10332.0
23088740,axios/axios,2015-06-01/2015-06-07,30,522,20.0,0.5,10440.0
23088740,axios/axios,2015-06-08/2015-06-14,24,546,30.0,-0.19999999999999996,16380.0
23088740,axios/axios,2015-06-15/2015-06-21,10,556,24.0,-0.5833333333333333,13344.0
23088740,axios/axios,2015-06-22/2015-06-28,33,589,10.0,2.3,5890.0
23088740,axios/axios,2015-06-29/2015-07-05,64,653,33.0,0.9393939393939394,21549.0
23088740,axios/axios,2015-07-06/2015-07-12,47,700,64.0,-0.265625,44800.0
23088740,axios/axios,2015-07-13/2015-07-19,23,723,47.0,-0.5106382978723405,33981.0
23088740,axios/axios,2015-07-20/2015-07-26,36,759,23.0,0.5652173913043479,17457.0
23088740,axios/axios,2015-07-27/2015-08-02,38,797,36.0,0.05555555555555558,28692.0
23088740,axios/axios,2015-08-03/2015-08-09,31,828,38.0,-0.1842105263157895,31464.0
23088740,axios/axios,2015-08-10/2015-08-16,42,870,31.0,0.35483870967741926,26970.0
23088740,axios/axios,2015-08-17/2015-08-23,34,904,42.0,-0.19047619047619047,37968.0
23088740,axios/axios,2015-08-24/2015-08-30,32,936,34.0,-0.05882352941176472,31824.0
23088740,axios/axios,2015-08-31/2015-09-06,21,957,32.0,-0.34375,30624.0
23088740,axios/axios,2015-09-07/2015-09-13,33,990,21.0,0.5714285714285714,20790.0
23088740,axios/axios,2015-09-14/2015-09-20,26,1016,33.0,-0.21212121212121215,33528.0
23088740,axios/axios,2015-09-21/2015-09-27,31,1047,26.0,0.1923076923076923,27222.0
23088740,axios/axios,2015-09-28/2015-10-04,125,1172,31.0,3.032258064516129,36332.0
23088740,axios/axios,2015-10-05/2015-10-11,37,1209,125.0,-0.704,151125.0
23088740,axios/axios,2015-10-12/2015-10-18,29,1238,37.0,-0.21621621621621623,45806.0
23088740,axios/axios,2015-10-19/2015-10-25,34,1272,29.0,0.17241379310344818,36888.0
23088740,axios/axios,2015-10-26/2015-11-01,43,1315,34.0,0.2647058823529411,44710.0
23088740,axios/axios,2015-11-02/2015-11-08,41,1356,43.0,-0.046511627906976716,58308.0
23088740,axios/axios,2015-11-09/2015-11-15,43,1399,41.0,0.04878048780487809,57359.0
23088740,axios/axios,2015-11-16/2015-11-22,37,1436,43.0,-0.13953488372093026,61748.0
23088740,axios/axios,2015-11-23/2015-11-29,29,1465,37.0,-0.21621621621621623,54205.0
23088740,axios/axios,2015-11-30/2015-12-06,34,1499,29.0,0.17241379310344818,43471.0
23088740,axios/axios,2015-12-07/2015-12-13,1,1500,34.0,-0.9705882352941176,51000.0
24195339,angular/angular,2014-09-29/2014-10-05,14,14,,,0.0
24195339,angular/angular,2014-10-06/2014-10-12,10,24,14.0,-0.2857142857142857,336.0
24195339,angular/angular,2014-10-13/2014-10-19,6,30,10.0,-0.4,300.0
24195339,angular/angular,2014-10-20/2014-10-26,12,42,6.0,1.0,252.0
24195339,angular/angular,2014-10-27/2014-11-02,98,140,12.0,7.166666666666666,1680.0
24195339,angular/angular,2014-11-03/2014-11-09,49,189,98.0,-0.5,18522.0
24195339,angular/angular,2014-11-10/2014-11-16,35,224,49.0,-0.2857142857142857,10976.0
24195339,angular/angular,2014-11-17/2014-11-23,33,257,35.0,-0.05714285714285716,8995.0
24195339,angular/angular,2014-11-24/2014-11-30,41,298,33.0,0.24242424242424243,9834.0
24195339,angular/angular,2014-12-01/2014-12-07,35,333,41.0,-0.14634146341463417,13653.0
24195339,angular/angular,2014-12-08/2014-12-14,87,420,35.0,1.4857142857142858,14700.0
24195339,angular/angular,2014-12-15/2014-12-21,30,450,87.0,-0.6551724137931034,39150.0
24195339,angular/angular,2014-12-22/2014-12-28,18,468,30.0,-0.4,14040.0
24195339,angular/angular,2014-12-29/2015-01-04,27,495,18.0,0.5,8910.0
24195339,angular/angular,2015-01-05/2015-01-11,39,534,27.0,0.4444444444444444,14418.0
24195339,angular/angular,2015-01-12/2015-01-18,36,570,39.0,-0.07692307692307687,22230.0
24195339,angular/angular,2015-01-19/2015-01-25,40,610,36.0,0.11111111111111116,21960.0
24195339,angular/angular,2015-01-26/2015-02-01,44,654,40.0,0.10000000000000009,26160.0
24195339,angular/angular,2015-02-02/2015-02-08,77,731,44.0,0.75,32164.0
24195339,angular/angular,2015-02-09/2015-02-15,98,829,77.0,0.2727272727272727,63833.0
24195339,angular/angular,2015-02-16/2015-02-22,69,898,98.0,-0.29591836734693877,88004.0
24195339,angular/angular,2015-02-23/2015-03-01,56,954,69.0,-0.18840579710144922,65826.0
24195339,angular/angular,2015-03-02/2015-03-08,249,1203,56.0,3.446428571428571,67368.0
24195339,angular/angular,2015-03-09/2015-03-15,179,1382,249.0,-0.2811244979919679,344118.0
24195339,angular/angular,2015-03-16/2015-03-22,118,1500,179.0,-0.34078212290502796,268500.0
26066727,mermaid-js/mermaid,2014-11-24/2014-11-30,683,683,,,0.0
26066727,mermaid-js/mermaid,2014-12-01/2014-12-07,817,1500,683.0,0.1961932650073206,1024500.0
27193779,nodejs/node,2014-11-24/2014-11-30,459,459,,,0.0
27193779,nodejs/node,2014-12-01/2014-12-07,1041,1500,459.0,1.2679738562091503,688500.0
28457823,freeCodeCamp/freeCodeCamp,2014-12-22/2014-12-28,2,2,,,0.0
28457823,freeCodeCamp/freeCodeCamp,2014-12-29/2015-01-04,33,35,2.0,15.5,70.0
28457823,freeCodeCamp/freeCodeCamp,2015-01-05/2015-01-11,6,41,33.0,-0.8181818181818181,1353.0
28457823,freeCodeCamp/freeCodeCamp,2015-01-12/2015-01-18,6,47,6.0,0.0,282.0
28457823,freeCodeCamp/freeCodeCamp,2015-01-19/2015-01-25,3,50,6.0,-0.5,300.0
28457823,freeCodeCamp/freeCodeCamp,2015-01-26/2015-02-01,5,55,3.0,0.6666666666666667,165.0
28457823,freeCodeCamp/freeCodeCamp,2015-02-02/2015-02-08,3,58,5.0,-0.4,290.0
28457823,freeCodeCamp/freeCodeCamp,2015-02-09/2015-02-15,4,62,3.0,0.33333333333333326,186.0
28457823,freeCodeCamp/freeCodeCamp,2015-02-16/2015-02-22,15,77,4.0,2.75,308.0
28457823,freeCodeCamp/freeCodeCamp,2015-02-23/2015-03-01,1,78,15.0,-0.9333333333333333,1170.0
28457823,freeCodeCamp/freeCodeCamp,2015-03-02/2015-03-08,8,86,1.0,7.0,86.0
28457823,freeCodeCamp/freeCodeCamp,2015-03-09/2015-03-15,8,94,8.0,0.0,752.0
28457823,freeCodeCamp/freeCodeCamp,2015-03-16/2015-03-22,6,100,8.0,-0.25,800.0
28457823,freeCodeCamp/freeCodeCamp,2015-03-23/2015-03-29,2,102,6.0,-0.6666666666666667,612.0
28457823,freeCodeCamp/freeCodeCamp,2015-03-30/2015-04-05,2,104,2.0,0.0,208.0
28457823,freeCodeCamp/freeCodeCamp,2015-04-06/2015-04-12,4,108,2.0,1.0,216.0
28457823,freeCodeCamp/freeCodeCamp,2015-04-13/2015-04-19,4,112,4.0,0.0,448.0
28457823,freeCodeCamp/freeCodeCamp,2015-04-20/2015-04-26,5,117,4.0,0.25,468.0
28457823,freeCodeCamp/freeCodeCamp,2015-04-27/2015-05-03,11,128,5.0,1.2000000000000002,640.0
28457823,freeCodeCamp/freeCodeCamp,2015-05-04/2015-05-10,2,130,11.0,-0.8181818181818181,1430.0
28457823,freeCodeCamp/freeCodeCamp,2015-05-11/2015-05-17,4,134,2.0,1.0,268.0
28457823,freeCodeCamp/freeCodeCamp,2015-05-18/2015-05-24,11,145,4.0,1.75,580.0
28457823,freeCodeCamp/freeCodeCamp,2015-05-25/2015-05-31,25,170,11.0,1.272727272727273,1870.0
28457823,freeCodeCamp/freeCodeCamp,2015-06-01/2015-06-07,19,189,25.0,-0.24,4725.0
28457823,freeCodeCamp/freeCodeCamp,2015-06-08/2015-06-14,13,202,19.0,-0.3157894736842105,3838.0
28457823,freeCodeCamp/freeCodeCamp,2015-06-15/2015-06-21,31,233,13.0,1.3846153846153846,3029.0
28457823,freeCodeCamp/freeCodeCamp,2015-06-22/2015-06-28,651,884,31.0,20.0,27404.0
28457823,freeCodeCamp/freeCodeCamp,2015-06-29/2015-07-05,616,1500,651.0,-0.053763440860215006,976500.0
29028775,react/react-native,2015-01-05/2015-01-11,1,1,,,0.0
29028775,react/react-native,2015-01-19/2015-01-25,1,2,1.0,0.0,2.0
29028775,react/react-native,2015-01-26/2015-02-01,49,51,1.0,48.0,51.0
29028775,react/react-native,2015-02-02/2015-02-08,11,62,49.0,-0.7755102040816326,3038.0
29028775,react/react-native,2015-02-09/2015-02-15,8,70,11.0,-0.2727272727272727,770.0
29028775,react/react-native,2015-02-16/2015-02-22,5,75,8.0,-0.375,600.0
29028775,react/react-native,2015-02-23/2015-03-01,3,78,5.0,-0.4,390.0
29028775,react/react-native,2015-03-09/2015-03-15,3,81,3.0,0.0,243.0
29028775,react/react-native,2015-03-16/2015-03-22,2,83,3.0,-0.33333333333333337,249.0
29028775,react/react-native,2015-03-23/2015-03-29,1417,1500,2.0,707.5,3000.0
32689863,3b1b/manim,2015-04-13/2015-04-19,2,2,,,0.0
32689863,3b1b/manim,2015-07-27/2015-08-02,1,3,2.0,-0.5,6.0
32689863,3b1b/manim,2015-08-17/2015-08-23,1,4,1.0,0.0,4.0
32689863,3b1b/manim,2015-08-31/2015-09-06,1,5,1.0,0.0,5.0
32689863,3b1b/manim,2015-09-28/2015-10-04,1,6,1.0,0.0,6.0
32689863,3b1b/manim,2015-10-26/2015-11-01,1,7,1.0,0.0,7.0
32689863,3b1b/manim,2015-11-16/2015-11-22,3,10,1.0,2.0,10.0
32689863,3b1b/manim,2015-11-23/2015-11-29,2,12,3.0,-0.33333333333333337,36.0
32689863,3b1b/manim,2015-11-30/2015-12-06,2,14,2.0,0.0,28.0
32689863,3b1b/manim,2015-12-07/2015-12-13,4,18,2.0,1.0,36.0
32689863,3b1b/manim,2015-12-14/2015-12-20,1,19,4.0,-0.75,76.0
32689863,3b1b/manim,2015-12-21/2015-12-27,1,20,1.0,0.0,20.0
32689863,3b1b/manim,2016-01-11/2016-01-17,5,25,1.0,4.0,25.0
32689863,3b1b/manim,2016-01-18/2016-01-24,2,27,5.0,-0.6,135.0
32689863,3b1b/manim,2016-01-25/2016-01-31,1,28,2.0,-0.5,56.0
32689863,3b1b/manim,2016-02-01/2016-02-07,1,29,1.0,0.0,29.0
32689863,3b1b/manim,2016-02-15/2016-02-21,21,50,1.0,20.0,50.0
32689863,3b1b/manim,2016-02-22/2016-02-28,6,56,21.0,-0.7142857142857143,1176.0
32689863,3b1b/manim,2016-02-29/2016-03-06,2,58,6.0,-0.6666666666666667,348.0
32689863,3b1b/manim,2016-03-07/2016-03-13,2,60,2.0,0.0,120.0
32689863,3b1b/manim,2016-03-28/2016-04-03,5,65,2.0,1.5,130.0
32689863,3b1b/manim,2016-04-04/2016-04-10,3,68,5.0,-0.4,340.0
32689863,3b1b/manim,2016-04-11/2016-04-17,1,69,3.0,-0.6666666666666667,207.0
32689863,3b1b/manim,2016-05-02/2016-05-08,1,70,1.0,0.0,70.0
32689863,3b1b/manim,2016-05-09/2016-05-15,1,71,1.0,0.0,71.0
32689863,3b1b/manim,2016-05-16/2016-05-22,2,73,1.0,1.0,73.0
32689863,3b1b/manim,2016-05-23/2016-05-29,2,75,2.0,0.0,150.0
32689863,3b1b/manim,2016-05-30/2016-06-05,3,78,2.0,0.5,156.0
32689863,3b1b/manim,2016-06-06/2016-06-12,1,79,3.0,-0.6666666666666667,237.0
32689863,3b1b/manim,2016-06-13/2016-06-19,2,81,1.0,1.0,81.0
32689863,3b1b/manim,2016-06-20/2016-06-26,4,85,2.0,1.0,170.0
32689863,3b1b/manim,2016-07-11/2016-07-17,2,87,4.0,-0.5,348.0
32689863,3b1b/manim,2016-07-18/2016-07-24,2,89,2.0,0.0,178.0
32689863,3b1b/manim,2016-07-25/2016-07-31,2,91,2.0,0.0,182.0
32689863,3b1b/manim,2016-08-01/2016-08-07,25,116,2.0,11.5,232.0
32689863,3b1b/manim,2016-08-08/2016-08-14,48,164,25.0,0.9199999999999999,4100.0
32689863,3b1b/manim,2016-08-15/2016-08-21,17,181,48.0,-0.6458333333333333,8688.0
32689863,3b1b/manim,2016-08-22/2016-08-28,17,198,17.0,0.0,3366.0
32689863,3b1b/manim,2016-08-29/2016-09-04,11,209,17.0,-0.3529411764705882,3553.0
32689863,3b1b/manim,2016-09-05/2016-09-11,12,221,11.0,0.09090909090909083,2431.0
32689863,3b1b/manim,2016-09-12/2016-09-18,8,229,12.0,-0.33333333333333337,2748.0
32689863,3b1b/manim,2016-09-19/2016-09-25,6,235,8.0,-0.25,1880.0
32689863,3b1b/manim,2016-09-26/2016-10-02,9,244,6.0,0.5,1464.0
32689863,3b1b/manim,2016-10-03/2016-10-09,12,256,9.0,0.33333333333333326,2304.0
32689863,3b1b/manim,2016-10-10/2016-10-16,4,260,12.0,-0.6666666666666667,3120.0
32689863,3b1b/manim,2016-10-17/2016-10-23,19,279,4.0,3.75,1116.0
32689863,3b1b/manim,2016-10-24/2016-10-30,9,288,19.0,-0.5263157894736843,5472.0
32689863,3b1b/manim,2016-10-31/2016-11-06,27,315,9.0,2.0,2835.0
32689863,3b1b/manim,2016-11-07/2016-11-13,22,337,27.0,-0.18518518518518523,9099.0
32689863,3b1b/manim,2016-11-14/2016-11-20,14,351,22.0,-0.36363636363636365,7722.0
32689863,3b1b/manim,2016-11-21/2016-11-27,21,372,14.0,0.5,5208.0
32689863,3b1b/manim,2016-11-28/2016-12-04,18,390,21.0,-0.1428571428571429,8190.0
32689863,3b1b/manim,2016-12-05/2016-12-11,19,409,18.0,0.05555555555555558,7362.0
32689863,3b1b/manim,2016-12-12/2016-12-18,23,432,19.0,0.21052631578947367,8208.0
32689863,3b1b/manim,2016-12-19/2016-12-25,16,448,23.0,-0.30434782608695654,10304.0
32689863,3b1b/manim,2016-12-26/2017-01-01,20,468,16.0,0.25,7488.0
32689863,3b1b/manim,2017-01-02/2017-01-08,25,493,20.0,0.25,9860.0
32689863,3b1b/manim,2017-01-09/2017-01-15,7,500,25.0,-0.72,12500.0
32689863,3b1b/manim,2017-01-16/2017-01-22,11,511,7.0,0.5714285714285714,3577.0
32689863,3b1b/manim,2017-01-23/2017-01-29,23,534,11.0,1.0909090909090908,5874.0
32689863,3b1b/manim,2017-01-30/2017-02-05,24,558,23.0,0.04347826086956519,12834.0
32689863,3b1b/manim,2017-02-06/2017-02-12,60,618,24.0,1.5,14832.0
32689863,3b1b/manim,2017-02-13/2017-02-19,37,655,60.0,-0.3833333333333333,39300.0
32689863,3b1b/manim,2017-02-20/2017-02-26,15,670,37.0,-0.5945945945945945,24790.0
32689863,3b1b/manim,2017-02-27/2017-03-05,22,692,15.0,0.46666666666666656,10380.0
32689863,3b1b/manim,2017-03-06/2017-03-12,26,718,22.0,0.18181818181818188,15796.0
32689863,3b1b/manim,2017-03-13/2017-03-19,20,738,26.0,-0.23076923076923073,19188.0
32689863,3b1b/manim,2017-03-20/2017-03-26,23,761,20.0,0.1499999999999999,15220.0
32689863,3b1b/manim,2017-03-27/2017-04-02,27,788,23.0,0.17391304347826098,18124.0
32689863,3b1b/manim,2017-04-03/2017-04-09,24,812,27.0,-0.11111111111111116,21924.0
32689863,3b1b/manim,2017-04-10/2017-04-16,24,836,24.0,0.0,20064.0
32689863,3b1b/manim,2017-04-17/2017-04-23,50,886,24.0,1.0833333333333335,21264.0
32689863,3b1b/manim,2017-04-24/2017-04-30,33,919,50.0,-0.33999999999999997,45950.0
32689863,3b1b/manim,2017-05-01/2017-05-07,75,994,33.0,1.272727272727273,32802.0
32689863,3b1b/manim,2017-05-08/2017-05-14,74,1068,75.0,-0.013333333333333308,80100.0
32689863,3b1b/manim,2017-05-15/2017-05-21,37,1105,74.0,-0.5,81770.0
32689863,3b1b/manim,2017-05-22/2017-05-28,36,1141,37.0,-0.027027027027026973,42217.0
32689863,3b1b/manim,2017-05-29/2017-06-04,25,1166,36.0,-0.3055555555555556,41976.0
32689863,3b1b/manim,2017-06-05/2017-06-11,16,1182,25.0,-0.36,29550.0
32689863,3b1b/manim,2017-06-12/2017-06-18,25,1207,16.0,0.5625,19312.0
32689863,3b1b/manim,2017-06-19/2017-06-25,16,1223,25.0,-0.36,30575.0
32689863,3b1b/manim,2017-06-26/2017-07-02,16,1239,16.0,0.0,19824.0
32689863,3b1b/manim,2017-07-03/2017-07-09,35,1274,16.0,1.1875,20384.0
32689863,3b1b/manim,2017-07-10/2017-07-16,30,1304,35.0,-0.1428571428571429,45640.0
32689863,3b1b/manim,2017-07-17/2017-07-23,33,1337,30.0,0.10000000000000009,40110.0
32689863,3b1b/manim,2017-07-24/2017-07-30,25,1362,33.0,-0.24242424242424243,44946.0
32689863,3b1b/manim,2017-07-31/2017-08-06,28,1390,25.0,0.1200000000000001,34750.0
32689863,3b1b/manim,2017-08-07/2017-08-13,38,1428,28.0,0.3571428571428572,39984.0
32689863,3b1b/manim,2017-08-14/2017-08-20,29,1457,38.0,-0.23684210526315785,55366.0
32689863,3b1b/manim,2017-08-21/2017-08-27,19,1476,29.0,-0.3448275862068966,42804.0
