repo_id,repo_full_name,date,daily_new_stars,cumulative_stars,daily_growth_rate
576201,mrdoob/three.js,2010-03-23,1500,1500,
858127,pandas-dev/pandas,2010-08-24,536,536,
858127,pandas-dev/pandas,2010-08-25,1,537,-0.9981343283582089
858127,pandas-dev/pandas,2010-08-26,1,538,0.0
858127,pandas-dev/pandas,2010-08-31,1,539,0.0
858127,pandas-dev/pandas,2010-09-01,1,540,0.0
858127,pandas-dev/pandas,2010-09-06,2,542,1.0
858127,pandas-dev/pandas,2010-09-07,1,543,-0.5
858127,pandas-dev/pandas,2010-09-14,1,544,0.0
858127,pandas-dev/pandas,2010-09-15,1,545,0.0
858127,pandas-dev/pandas,2010-09-18,3,548,2.0
858127,pandas-dev/pandas,2010-09-20,1,549,-0.6666666666666667
858127,pandas-dev/pandas,2010-09-21,2,551,1.0
858127,pandas-dev/pandas,2010-09-23,1,552,-0.5
858127,pandas-dev/pandas,2010-09-24,2,554,1.0
858127,pandas-dev/pandas,2010-09-25,1,555,-0.5
858127,pandas-dev/pandas,2010-09-27,1,556,0.0
858127,pandas-dev/pandas,2010-09-30,2,558,1.0
858127,pandas-dev/pandas,2010-10-02,1,559,-0.5
858127,pandas-dev/pandas,2010-10-03,1,560,0.0
858127,pandas-dev/pandas,2010-10-04,1,561,0.0
858127,pandas-dev/pandas,2010-10-05,2,563,1.0
858127,pandas-dev/pandas,2010-10-06,3,566,0.5
858127,pandas-dev/pandas,2010-10-07,2,568,-0.33333333333333337
858127,pandas-dev/pandas,2010-10-09,1,569,-0.5
858127,pandas-dev/pandas,2010-10-10,1,570,0.0
858127,pandas-dev/pandas,2010-10-15,2,572,1.0
858127,pandas-dev/pandas,2010-10-17,2,574,0.0
858127,pandas-dev/pandas,2010-10-19,1,575,-0.5
858127,pandas-dev/pandas,2010-10-21,2,577,1.0
858127,pandas-dev/pandas,2010-10-22,1,578,-0.5
858127,pandas-dev/pandas,2010-10-23,2,580,1.0
858127,pandas-dev/pandas,2010-10-25,4,584,1.0
858127,pandas-dev/pandas,2010-10-26,1,585,-0.75
858127,pandas-dev/pandas,2010-10-28,1,586,0.0
858127,pandas-dev/pandas,2010-10-30,2,588,1.0
858127,pandas-dev/pandas,2010-10-31,5,593,1.5
858127,pandas-dev/pandas,2010-11-01,1,594,-0.8
858127,pandas-dev/pandas,2010-11-03,1,595,0.0
858127,pandas-dev/pandas,2010-11-04,4,599,3.0
858127,pandas-dev/pandas,2010-11-05,1,600,-0.75
858127,pandas-dev/pandas,2010-11-08,1,601,0.0
858127,pandas-dev/pandas,2010-11-09,1,602,0.0
858127,pandas-dev/pandas,2010-11-11,2,604,1.0
858127,pandas-dev/pandas,2010-11-12,1,605,-0.5
858127,pandas-dev/pandas,2010-11-14,1,606,0.0
858127,pandas-dev/pandas,2010-11-15,2,608,1.0
858127,pandas-dev/pandas,2010-11-16,2,610,0.0
858127,pandas-dev/pandas,2010-11-17,1,611,-0.5
858127,pandas-dev/pandas,2010-11-18,1,612,0.0
858127,pandas-dev/pandas,2010-11-22,3,615,2.0
858127,pandas-dev/pandas,2010-11-23,1,616,-0.6666666666666667
858127,pandas-dev/pandas,2010-11-26,1,617,0.0
858127,pandas-dev/pandas,2010-11-27,1,618,0.0
858127,pandas-dev/pandas,2010-11-28,1,619,0.0
858127,pandas-dev/pandas,2010-11-29,2,621,1.0
858127,pandas-dev/pandas,2010-12-02,2,623,0.0
858127,pandas-dev/pandas,2010-12-03,1,624,-0.5
858127,pandas-dev/pandas,2010-12-04,1,625,0.0
858127,pandas-dev/pandas,2010-12-05,2,627,1.0
858127,pandas-dev/pandas,2010-12-06,1,628,-0.5
858127,pandas-dev/pandas,2010-12-07,1,629,0.0
858127,pandas-dev/pandas,2010-12-08,1,630,0.0
858127,pandas-dev/pandas,2010-12-10,1,631,0.0
858127,pandas-dev/pandas,2010-12-12,1,632,0.0
858127,pandas-dev/pandas,2010-12-13,1,633,0.0
858127,pandas-dev/pandas,2010-12-14,3,636,2.0
858127,pandas-dev/pandas,2010-12-15,2,638,-0.33333333333333337
858127,pandas-dev/pandas,2010-12-18,1,639,-0.5
858127,pandas-dev/pandas,2010-12-24,3,642,2.0
858127,pandas-dev/pandas,2010-12-25,3,645,0.0
858127,pandas-dev/pandas,2010-12-28,2,647,-0.33333333333333337
858127,pandas-dev/pandas,2010-12-29,1,648,-0.5
858127,pandas-dev/pandas,2010-12-30,1,649,0.0
858127,pandas-dev/pandas,2011-01-02,1,650,0.0
858127,pandas-dev/pandas,2011-01-03,1,651,0.0
858127,pandas-dev/pandas,2011-01-05,4,655,3.0
858127,pandas-dev/pandas,2011-01-06,2,657,-0.5
858127,pandas-dev/pandas,2011-01-09,1,658,-0.5
858127,pandas-dev/pandas,2011-01-10,1,659,0.0
858127,pandas-dev/pandas,2011-01-11,2,661,1.0
858127,pandas-dev/pandas,2011-01-12,3,664,0.5
858127,pandas-dev/pandas,2011-01-13,3,667,0.0
858127,pandas-dev/pandas,2011-01-16,1,668,-0.6666666666666667
858127,pandas-dev/pandas,2011-01-17,1,669,0.0
858127,pandas-dev/pandas,2011-01-19,1,670,0.0
858127,pandas-dev/pandas,2011-01-21,1,671,0.0
858127,pandas-dev/pandas,2011-01-23,1,672,0.0
858127,pandas-dev/pandas,2011-01-24,1,673,0.0
858127,pandas-dev/pandas,2011-01-27,3,676,2.0
858127,pandas-dev/pandas,2011-01-28,2,678,-0.33333333333333337
858127,pandas-dev/pandas,2011-01-29,1,679,-0.5
858127,pandas-dev/pandas,2011-01-30,1,680,0.0
858127,pandas-dev/pandas,2011-01-31,1,681,0.0
858127,pandas-dev/pandas,2011-02-01,1,682,0.0
858127,pandas-dev/pandas,2011-02-02,1,683,0.0
858127,pandas-dev/pandas,2011-02-05,1,684,0.0
858127,pandas-dev/pandas,2011-02-06,1,685,0.0
858127,pandas-dev/pandas,2011-02-08,1,686,0.0
858127,pandas-dev/pandas,2011-02-10,2,688,1.0
858127,pandas-dev/pandas,2011-02-13,2,690,0.0
858127,pandas-dev/pandas,2011-02-14,2,692,0.0
858127,pandas-dev/pandas,2011-02-15,2,694,0.0
858127,pandas-dev/pandas,2011-02-16,1,695,-0.5
858127,pandas-dev/pandas,2011-02-17,2,697,1.0
858127,pandas-dev/pandas,2011-02-20,2,699,0.0
858127,pandas-dev/pandas,2011-02-21,1,700,-0.5
858127,pandas-dev/pandas,2011-02-23,1,701,0.0
858127,pandas-dev/pandas,2011-02-27,1,702,0.0
858127,pandas-dev/pandas,2011-02-28,1,703,0.0
858127,pandas-dev/pandas,2011-03-01,2,705,1.0
858127,pandas-dev/pandas,2011-03-04,1,706,-0.5
858127,pandas-dev/pandas,2011-03-05,1,707,0.0
858127,pandas-dev/pandas,2011-03-08,1,708,0.0
858127,pandas-dev/pandas,2011-03-10,1,709,0.0
858127,pandas-dev/pandas,2011-03-16,1,710,0.0
858127,pandas-dev/pandas,2011-03-17,4,714,3.0
858127,pandas-dev/pandas,2011-03-19,1,715,-0.75
858127,pandas-dev/pandas,2011-03-21,1,716,0.0
858127,pandas-dev/pandas,2011-03-22,1,717,0.0
858127,pandas-dev/pandas,2011-03-27,3,720,2.0
858127,pandas-dev/pandas,2011-03-28,1,721,-0.6666666666666667
858127,pandas-dev/pandas,2011-03-29,1,722,0.0
858127,pandas-dev/pandas,2011-03-30,2,724,1.0
858127,pandas-dev/pandas,2011-03-31,2,726,0.0
858127,pandas-dev/pandas,2011-04-02,3,729,0.5
858127,pandas-dev/pandas,2011-04-03,1,730,-0.6666666666666667
858127,pandas-dev/pandas,2011-04-04,1,731,0.0
858127,pandas-dev/pandas,2011-04-05,2,733,1.0
858127,pandas-dev/pandas,2011-04-06,1,734,-0.5
858127,pandas-dev/pandas,2011-04-08,1,735,0.0
858127,pandas-dev/pandas,2011-04-09,2,737,1.0
858127,pandas-dev/pandas,2011-04-12,3,740,0.5
858127,pandas-dev/pandas,2011-04-14,2,742,-0.33333333333333337
858127,pandas-dev/pandas,2011-04-15,3,745,0.5
858127,pandas-dev/pandas,2011-04-16,1,746,-0.6666666666666667
858127,pandas-dev/pandas,2011-04-17,2,748,1.0
858127,pandas-dev/pandas,2011-04-18,1,749,-0.5
858127,pandas-dev/pandas,2011-04-19,1,750,0.0
858127,pandas-dev/pandas,2011-04-21,3,753,2.0
858127,pandas-dev/pandas,2011-04-22,1,754,-0.6666666666666667
858127,pandas-dev/pandas,2011-04-23,1,755,0.0
858127,pandas-dev/pandas,2011-04-25,1,756,0.0
858127,pandas-dev/pandas,2011-04-26,2,758,1.0
858127,pandas-dev/pandas,2011-04-28,2,760,0.0
858127,pandas-dev/pandas,2011-04-29,2,762,0.0
858127,pandas-dev/pandas,2011-05-02,1,763,-0.5
858127,pandas-dev/pandas,2011-05-03,2,765,1.0
858127,pandas-dev/pandas,2011-05-04,1,766,-0.5
858127,pandas-dev/pandas,2011-05-05,1,767,0.0
858127,pandas-dev/pandas,2011-05-06,1,768,0.0
858127,pandas-dev/pandas,2011-05-10,1,769,0.0
858127,pandas-dev/pandas,2011-05-11,2,771,1.0
858127,pandas-dev/pandas,2011-05-12,1,772,-0.5
858127,pandas-dev/pandas,2011-05-13,1,773,0.0
858127,pandas-dev/pandas,2011-05-16,1,774,0.0
858127,pandas-dev/pandas,2011-05-18,2,776,1.0
858127,pandas-dev/pandas,2011-05-19,3,779,0.5
858127,pandas-dev/pandas,2011-05-20,3,782,0.0
858127,pandas-dev/pandas,2011-05-22,1,783,-0.6666666666666667
858127,pandas-dev/pandas,2011-05-23,2,785,1.0
858127,pandas-dev/pandas,2011-05-24,1,786,-0.5
858127,pandas-dev/pandas,2011-05-25,1,787,0.0
858127,pandas-dev/pandas,2011-05-26,2,789,1.0
858127,pandas-dev/pandas,2011-05-30,1,790,-0.5
858127,pandas-dev/pandas,2011-06-01,1,791,0.0
858127,pandas-dev/pandas,2011-06-05,1,792,0.0
858127,pandas-dev/pandas,2011-06-06,3,795,2.0
858127,pandas-dev/pandas,2011-06-09,2,797,-0.33333333333333337
858127,pandas-dev/pandas,2011-06-10,1,798,-0.5
858127,pandas-dev/pandas,2011-06-13,2,800,1.0
858127,pandas-dev/pandas,2011-06-14,2,802,0.0
858127,pandas-dev/pandas,2011-06-15,2,804,0.0
858127,pandas-dev/pandas,2011-06-17,1,805,-0.5
858127,pandas-dev/pandas,2011-06-20,3,808,2.0
858127,pandas-dev/pandas,2011-06-22,1,809,-0.6666666666666667
858127,pandas-dev/pandas,2011-06-23,2,811,1.0
858127,pandas-dev/pandas,2011-06-27,4,815,1.0
858127,pandas-dev/pandas,2011-06-28,1,816,-0.75
858127,pandas-dev/pandas,2011-06-30,1,817,0.0
858127,pandas-dev/pandas,2011-07-02,1,818,0.0
858127,pandas-dev/pandas,2011-07-03,2,820,1.0
858127,pandas-dev/pandas,2011-07-04,2,822,0.0
858127,pandas-dev/pandas,2011-07-05,2,824,0.0
858127,pandas-dev/pandas,2011-07-06,1,825,-0.5
858127,pandas-dev/pandas,2011-07-08,1,826,0.0
858127,pandas-dev/pandas,2011-07-09,1,827,0.0
858127,pandas-dev/pandas,2011-07-11,1,828,0.0
858127,pandas-dev/pandas,2011-07-12,1,829,0.0
858127,pandas-dev/pandas,2011-07-14,2,831,1.0
858127,pandas-dev/pandas,2011-07-16,2,833,0.0
858127,pandas-dev/pandas,2011-07-18,1,834,-0.5
858127,pandas-dev/pandas,2011-07-19,2,836,1.0
858127,pandas-dev/pandas,2011-07-22,1,837,-0.5
858127,pandas-dev/pandas,2011-07-26,1,838,0.0
858127,pandas-dev/pandas,2011-07-28,1,839,0.0
858127,pandas-dev/pandas,2011-07-29,1,840,0.0
858127,pandas-dev/pandas,2011-07-31,2,842,1.0
858127,pandas-dev/pandas,2011-08-02,1,843,-0.5
858127,pandas-dev/pandas,2011-08-04,2,845,1.0
858127,pandas-dev/pandas,2011-08-07,1,846,-0.5
858127,pandas-dev/pandas,2011-08-08,1,847,0.0
858127,pandas-dev/pandas,2011-08-10,1,848,0.0
858127,pandas-dev/pandas,2011-08-12,1,849,0.0
858127,pandas-dev/pandas,2011-08-16,1,850,0.0
858127,pandas-dev/pandas,2011-08-17,1,851,0.0
858127,pandas-dev/pandas,2011-08-19,1,852,0.0
858127,pandas-dev/pandas,2011-08-21,1,853,0.0
858127,pandas-dev/pandas,2011-08-22,1,854,0.0
858127,pandas-dev/pandas,2011-08-23,1,855,0.0
858127,pandas-dev/pandas,2011-08-24,1,856,0.0
858127,pandas-dev/pandas,2011-08-27,1,857,0.0
858127,pandas-dev/pandas,2011-08-28,2,859,1.0
858127,pandas-dev/pandas,2011-08-29,1,860,-0.5
858127,pandas-dev/pandas,2011-08-31,1,861,0.0
858127,pandas-dev/pandas,2011-09-01,1,862,0.0
858127,pandas-dev/pandas,2011-09-03,1,863,0.0
858127,pandas-dev/pandas,2011-09-04,1,864,0.0
858127,pandas-dev/pandas,2011-09-05,1,865,0.0
858127,pandas-dev/pandas,2011-09-07,2,867,1.0
858127,pandas-dev/pandas,2011-09-08,2,869,0.0
858127,pandas-dev/pandas,2011-09-10,1,870,-0.5
858127,pandas-dev/pandas,2011-09-13,1,871,0.0
858127,pandas-dev/pandas,2011-09-14,1,872,0.0
858127,pandas-dev/pandas,2011-09-17,3,875,2.0
858127,pandas-dev/pandas,2011-09-19,3,878,0.0
858127,pandas-dev/pandas,2011-09-21,1,879,-0.6666666666666667
858127,pandas-dev/pandas,2011-09-22,1,880,0.0
858127,pandas-dev/pandas,2011-09-23,1,881,0.0
858127,pandas-dev/pandas,2011-09-26,1,882,0.0
858127,pandas-dev/pandas,2011-09-28,2,884,1.0
858127,pandas-dev/pandas,2011-09-29,1,885,-0.5
858127,pandas-dev/pandas,2011-09-30,1,886,0.0
858127,pandas-dev/pandas,2011-10-01,1,887,0.0
858127,pandas-dev/pandas,2011-10-03,4,891,3.0
858127,pandas-dev/pandas,2011-10-06,1,892,-0.75
858127,pandas-dev/pandas,2011-10-07,3,895,2.0
858127,pandas-dev/pandas,2011-10-11,1,896,-0.6666666666666667
858127,pandas-dev/pandas,2011-10-12,1,897,0.0
858127,pandas-dev/pandas,2011-10-13,1,898,0.0
858127,pandas-dev/pandas,2011-10-14,1,899,0.0
858127,pandas-dev/pandas,2011-10-15,1,900,0.0
858127,pandas-dev/pandas,2011-10-16,1,901,0.0
858127,pandas-dev/pandas,2011-10-18,1,902,0.0
858127,pandas-dev/pandas,2011-10-20,2,904,1.0
858127,pandas-dev/pandas,2011-10-21,1,905,-0.5
858127,pandas-dev/pandas,2011-10-22,1,906,0.0
858127,pandas-dev/pandas,2011-10-25,1,907,0.0
858127,pandas-dev/pandas,2011-10-26,1,908,0.0
858127,pandas-dev/pandas,2011-11-01,1,909,0.0
858127,pandas-dev/pandas,2011-11-02,2,911,1.0
858127,pandas-dev/pandas,2011-11-04,2,913,0.0
858127,pandas-dev/pandas,2011-11-06,1,914,-0.5
858127,pandas-dev/pandas,2011-11-07,1,915,0.0
858127,pandas-dev/pandas,2011-11-08,1,916,0.0
858127,pandas-dev/pandas,2011-11-13,1,917,0.0
858127,pandas-dev/pandas,2011-11-14,4,921,3.0
858127,pandas-dev/pandas,2011-11-15,1,922,-0.75
858127,pandas-dev/pandas,2011-11-18,2,924,1.0
858127,pandas-dev/pandas,2011-11-20,1,925,-0.5
858127,pandas-dev/pandas,2011-11-21,1,926,0.0
858127,pandas-dev/pandas,2011-11-25,1,927,0.0
858127,pandas-dev/pandas,2011-11-26,1,928,0.0
858127,pandas-dev/pandas,2011-11-27,2,930,1.0
858127,pandas-dev/pandas,2011-11-30,1,931,-0.5
858127,pandas-dev/pandas,2011-12-02,2,933,1.0
858127,pandas-dev/pandas,2011-12-03,2,935,0.0
858127,pandas-dev/pandas,2011-12-04,1,936,-0.5
858127,pandas-dev/pandas,2011-12-07,2,938,1.0
858127,pandas-dev/pandas,2011-12-08,2,940,0.0
858127,pandas-dev/pandas,2011-12-09,3,943,0.5
858127,pandas-dev/pandas,2011-12-11,1,944,-0.6666666666666667
858127,pandas-dev/pandas,2011-12-13,3,947,2.0
858127,pandas-dev/pandas,2011-12-14,1,948,-0.6666666666666667
858127,pandas-dev/pandas,2011-12-19,2,950,1.0
858127,pandas-dev/pandas,2011-12-21,4,954,1.0
858127,pandas-dev/pandas,2011-12-25,1,955,-0.75
858127,pandas-dev/pandas,2011-12-26,1,956,0.0
858127,pandas-dev/pandas,2011-12-28,2,958,1.0
858127,pandas-dev/pandas,2012-01-03,2,960,0.0
858127,pandas-dev/pandas,2012-01-04,2,962,0.0
858127,pandas-dev/pandas,2012-01-05,2,964,0.0
858127,pandas-dev/pandas,2012-01-06,2,966,0.0
858127,pandas-dev/pandas,2012-01-07,1,967,-0.5
858127,pandas-dev/pandas,2012-01-08,1,968,0.0
858127,pandas-dev/pandas,2012-01-09,3,971,2.0
858127,pandas-dev/pandas,2012-01-11,1,972,-0.6666666666666667
858127,pandas-dev/pandas,2012-01-12,1,973,0.0
858127,pandas-dev/pandas,2012-01-13,3,976,2.0
858127,pandas-dev/pandas,2012-01-16,1,977,-0.6666666666666667
858127,pandas-dev/pandas,2012-01-18,2,979,1.0
858127,pandas-dev/pandas,2012-01-21,1,980,-0.5
858127,pandas-dev/pandas,2012-01-22,1,981,0.0
858127,pandas-dev/pandas,2012-01-24,1,982,0.0
858127,pandas-dev/pandas,2012-01-25,2,984,1.0
858127,pandas-dev/pandas,2012-01-27,1,985,-0.5
858127,pandas-dev/pandas,2012-01-28,1,986,0.0
858127,pandas-dev/pandas,2012-01-30,2,988,1.0
858127,pandas-dev/pandas,2012-02-01,1,989,-0.5
858127,pandas-dev/pandas,2012-02-03,2,991,1.0
858127,pandas-dev/pandas,2012-02-04,1,992,-0.5
858127,pandas-dev/pandas,2012-02-06,1,993,0.0
858127,pandas-dev/pandas,2012-02-07,1,994,0.0
858127,pandas-dev/pandas,2012-02-09,2,996,1.0
858127,pandas-dev/pandas,2012-02-10,1,997,-0.5
858127,pandas-dev/pandas,2012-02-11,1,998,0.0
858127,pandas-dev/pandas,2012-02-15,1,999,0.0
858127,pandas-dev/pandas,2012-02-17,1,1000,0.0
858127,pandas-dev/pandas,2012-02-19,1,1001,0.0
858127,pandas-dev/pandas,2012-02-20,2,1003,1.0
858127,pandas-dev/pandas,2012-02-21,3,1006,0.5
858127,pandas-dev/pandas,2012-02-23,1,1007,-0.6666666666666667
858127,pandas-dev/pandas,2012-02-24,1,1008,0.0
858127,pandas-dev/pandas,2012-02-25,1,1009,0.0
858127,pandas-dev/pandas,2012-02-29,1,1010,0.0
858127,pandas-dev/pandas,2012-03-03,3,1013,2.0
858127,pandas-dev/pandas,2012-03-04,1,1014,-0.6666666666666667
858127,pandas-dev/pandas,2012-03-05,1,1015,0.0
858127,pandas-dev/pandas,2012-03-07,1,1016,0.0
858127,pandas-dev/pandas,2012-03-08,2,1018,1.0
858127,pandas-dev/pandas,2012-03-10,1,1019,-0.5
858127,pandas-dev/pandas,2012-03-12,2,1021,1.0
858127,pandas-dev/pandas,2012-03-13,1,1022,-0.5
858127,pandas-dev/pandas,2012-03-15,3,1025,2.0
858127,pandas-dev/pandas,2012-03-17,1,1026,-0.6666666666666667
858127,pandas-dev/pandas,2012-03-19,2,1028,1.0
858127,pandas-dev/pandas,2012-03-23,1,1029,-0.5
858127,pandas-dev/pandas,2012-03-24,1,1030,0.0
858127,pandas-dev/pandas,2012-03-25,1,1031,0.0
858127,pandas-dev/pandas,2012-03-27,1,1032,0.0
858127,pandas-dev/pandas,2012-04-01,1,1033,0.0
858127,pandas-dev/pandas,2012-04-02,1,1034,0.0
858127,pandas-dev/pandas,2012-04-05,1,1035,0.0
858127,pandas-dev/pandas,2012-04-06,1,1036,0.0
858127,pandas-dev/pandas,2012-04-07,1,1037,0.0
858127,pandas-dev/pandas,2012-04-09,1,1038,0.0
858127,pandas-dev/pandas,2012-04-11,5,1043,4.0
858127,pandas-dev/pandas,2012-04-14,1,1044,-0.8
858127,pandas-dev/pandas,2012-04-17,1,1045,0.0
858127,pandas-dev/pandas,2012-04-18,1,1046,0.0
858127,pandas-dev/pandas,2012-04-20,1,1047,0.0
858127,pandas-dev/pandas,2012-04-24,4,1051,3.0
858127,pandas-dev/pandas,2012-04-27,1,1052,-0.75
858127,pandas-dev/pandas,2012-04-29,2,1054,1.0
858127,pandas-dev/pandas,2012-05-02,1,1055,-0.5
858127,pandas-dev/pandas,2012-05-03,1,1056,0.0
858127,pandas-dev/pandas,2012-05-04,1,1057,0.0
858127,pandas-dev/pandas,2012-05-07,1,1058,0.0
858127,pandas-dev/pandas,2012-05-10,1,1059,0.0
858127,pandas-dev/pandas,2012-05-13,1,1060,0.0
858127,pandas-dev/pandas,2012-05-14,1,1061,0.0
858127,pandas-dev/pandas,2012-05-15,1,1062,0.0
858127,pandas-dev/pandas,2012-05-19,1,1063,0.0
858127,pandas-dev/pandas,2012-05-21,1,1064,0.0
858127,pandas-dev/pandas,2012-05-23,1,1065,0.0
858127,pandas-dev/pandas,2012-05-25,2,1067,1.0
858127,pandas-dev/pandas,2012-05-30,1,1068,-0.5
858127,pandas-dev/pandas,2012-05-31,2,1070,1.0
858127,pandas-dev/pandas,2012-06-01,1,1071,-0.5
858127,pandas-dev/pandas,2012-06-04,1,1072,0.0
858127,pandas-dev/pandas,2012-06-05,1,1073,0.0
858127,pandas-dev/pandas,2012-06-07,2,1075,1.0
858127,pandas-dev/pandas,2012-06-08,1,1076,-0.5
858127,pandas-dev/pandas,2012-06-11,1,1077,0.0
858127,pandas-dev/pandas,2012-06-12,1,1078,0.0
858127,pandas-dev/pandas,2012-06-14,1,1079,0.0
858127,pandas-dev/pandas,2012-06-16,1,1080,0.0
858127,pandas-dev/pandas,2012-06-18,2,1082,1.0
858127,pandas-dev/pandas,2012-06-19,2,1084,0.0
858127,pandas-dev/pandas,2012-06-20,1,1085,-0.5
858127,pandas-dev/pandas,2012-06-21,3,1088,2.0
858127,pandas-dev/pandas,2012-06-22,1,1089,-0.6666666666666667
858127,pandas-dev/pandas,2012-06-24,1,1090,0.0
858127,pandas-dev/pandas,2012-07-01,1,1091,0.0
858127,pandas-dev/pandas,2012-07-04,1,1092,0.0
858127,pandas-dev/pandas,2012-07-05,1,1093,0.0
858127,pandas-dev/pandas,2012-07-06,1,1094,0.0
858127,pandas-dev/pandas,2012-07-08,1,1095,0.0
858127,pandas-dev/pandas,2012-07-09,1,1096,0.0
858127,pandas-dev/pandas,2012-07-11,1,1097,0.0
858127,pandas-dev/pandas,2012-07-14,1,1098,0.0
858127,pandas-dev/pandas,2012-07-16,1,1099,0.0
858127,pandas-dev/pandas,2012-07-19,1,1100,0.0
858127,pandas-dev/pandas,2012-07-20,3,1103,2.0
858127,pandas-dev/pandas,2012-07-21,1,1104,-0.6666666666666667
858127,pandas-dev/pandas,2012-07-22,2,1106,1.0
858127,pandas-dev/pandas,2012-07-25,1,1107,-0.5
858127,pandas-dev/pandas,2012-07-26,2,1109,1.0
858127,pandas-dev/pandas,2012-07-27,1,1110,-0.5
858127,pandas-dev/pandas,2012-07-28,2,1112,1.0
858127,pandas-dev/pandas,2012-08-02,3,1115,0.5
858127,pandas-dev/pandas,2012-08-03,2,1117,-0.33333333333333337
858127,pandas-dev/pandas,2012-08-05,1,1118,-0.5
858127,pandas-dev/pandas,2012-08-08,1,1119,0.0
858127,pandas-dev/pandas,2012-08-12,1,1120,0.0
858127,pandas-dev/pandas,2012-08-16,1,1121,0.0
858127,pandas-dev/pandas,2012-08-23,1,1122,0.0
858127,pandas-dev/pandas,2012-08-31,1,1123,0.0
858127,pandas-dev/pandas,2012-09-02,1,1124,0.0
858127,pandas-dev/pandas,2012-09-04,1,1125,0.0
858127,pandas-dev/pandas,2012-09-10,1,1126,0.0
858127,pandas-dev/pandas,2012-09-13,1,1127,0.0
858127,pandas-dev/pandas,2012-09-25,2,1129,1.0
858127,pandas-dev/pandas,2012-09-27,2,1131,0.0
858127,pandas-dev/pandas,2012-09-28,1,1132,-0.5
858127,pandas-dev/pandas,2012-10-03,1,1133,0.0
858127,pandas-dev/pandas,2012-11-08,1,1134,0.0
858127,pandas-dev/pandas,2012-11-16,1,1135,0.0
858127,pandas-dev/pandas,2012-11-21,1,1136,0.0
858127,pandas-dev/pandas,2012-11-23,1,1137,0.0
858127,pandas-dev/pandas,2012-11-25,1,1138,0.0
858127,pandas-dev/pandas,2012-11-30,1,1139,0.0
858127,pandas-dev/pandas,2012-12-02,1,1140,0.0
858127,pandas-dev/pandas,2012-12-10,1,1141,0.0
858127,pandas-dev/pandas,2012-12-18,1,1142,0.0
858127,pandas-dev/pandas,2013-01-09,1,1143,0.0
858127,pandas-dev/pandas,2013-01-25,1,1144,0.0
858127,pandas-dev/pandas,2013-02-09,1,1145,0.0
858127,pandas-dev/pandas,2013-02-10,2,1147,1.0
858127,pandas-dev/pandas,2013-02-11,3,1150,0.5
858127,pandas-dev/pandas,2013-02-12,2,1152,-0.33333333333333337
858127,pandas-dev/pandas,2013-02-13,3,1155,0.5
858127,pandas-dev/pandas,2013-02-15,5,1160,0.6666666666666667
858127,pandas-dev/pandas,2013-02-16,5,1165,0.0
858127,pandas-dev/pandas,2013-02-17,3,1168,-0.4
858127,pandas-dev/pandas,2013-02-18,1,1169,-0.6666666666666667
858127,pandas-dev/pandas,2013-02-19,7,1176,6.0
858127,pandas-dev/pandas,2013-02-20,1,1177,-0.8571428571428572
858127,pandas-dev/pandas,2013-02-21,3,1180,2.0
858127,pandas-dev/pandas,2013-02-22,1,1181,-0.6666666666666667
858127,pandas-dev/pandas,2013-02-23,1,1182,0.0
858127,pandas-dev/pandas,2013-02-24,3,1185,2.0
858127,pandas-dev/pandas,2013-02-25,2,1187,-0.33333333333333337
858127,pandas-dev/pandas,2013-02-26,2,1189,0.0
858127,pandas-dev/pandas,2013-02-27,6,1195,2.0
858127,pandas-dev/pandas,2013-02-28,1,1196,-0.8333333333333334
858127,pandas-dev/pandas,2013-03-01,1,1197,0.0
858127,pandas-dev/pandas,2013-03-02,1,1198,0.0
858127,pandas-dev/pandas,2013-03-03,1,1199,0.0
858127,pandas-dev/pandas,2013-03-04,2,1201,1.0
858127,pandas-dev/pandas,2013-03-05,9,1210,3.5
858127,pandas-dev/pandas,2013-03-06,2,1212,-0.7777777777777778
858127,pandas-dev/pandas,2013-03-07,3,1215,0.5
858127,pandas-dev/pandas,2013-03-09,1,1216,-0.6666666666666667
858127,pandas-dev/pandas,2013-03-10,4,1220,3.0
858127,pandas-dev/pandas,2013-03-11,5,1225,0.25
858127,pandas-dev/pandas,2013-03-12,7,1232,0.3999999999999999
858127,pandas-dev/pandas,2013-03-13,1,1233,-0.8571428571428572
858127,pandas-dev/pandas,2013-03-14,3,1236,2.0
858127,pandas-dev/pandas,2013-03-15,3,1239,0.0
858127,pandas-dev/pandas,2013-03-16,5,1244,0.6666666666666667
858127,pandas-dev/pandas,2013-03-17,4,1248,-0.19999999999999996
858127,pandas-dev/pandas,2013-03-18,6,1254,0.5
858127,pandas-dev/pandas,2013-03-19,3,1257,-0.5
858127,pandas-dev/pandas,2013-03-20,4,1261,0.33333333333333326
858127,pandas-dev/pandas,2013-03-21,3,1264,-0.25
858127,pandas-dev/pandas,2013-03-22,3,1267,0.0
858127,pandas-dev/pandas,2013-03-23,5,1272,0.6666666666666667
858127,pandas-dev/pandas,2013-03-24,2,1274,-0.6
858127,pandas-dev/pandas,2013-03-25,8,1282,3.0
858127,pandas-dev/pandas,2013-03-26,1,1283,-0.875
858127,pandas-dev/pandas,2013-03-27,1,1284,0.0
858127,pandas-dev/pandas,2013-03-28,6,1290,5.0
858127,pandas-dev/pandas,2013-03-29,1,1291,-0.8333333333333334
